sourceId,districtGu,name,lat,lng,widthMeter,areaSquareMeter,ufid,nearestRoadDistanceM,nearestRoadSourceId,nearestRoadName,nearestRoadWidthMeter,nearestRoadPavement,nearestCrosswalkDistanceM,nearestCrosswalkSourceId,nearestCrosswalkLabel,nearCrosswalk30m,nearestFacilityDistanceM,nearestFacilitySourceId,nearestFacilityName,nearestFacilityCategory,nearFacility50m,duplicateClusterId,duplicateClusterSize,priority,priorityScore,reviewStatus,reviewReason,workset,decision,decisionConfidence,decisionReasonCode,kakaoMapUrl,kakaoRoadviewUrl,firstPassDecision,firstPassConfidence,firstPassReasonCode
stairs:2602,사상구,목화아파트,35.1377367,128.9805813,0.00,11.95,100035816050C03910100000000040483,157.6,busan-road-polygon:179170,,0.5,RDQ005,173.9,crosswalk:2155,학장목화아파트,false,261.4,restaurant:203,오르디,음식·카페,false,STC-2336,2,P4,0,LOW_PRIORITY,"도로 polygon 20m 초과, 15m 이내 계단 클러스터",RESIDENTIAL_MANUAL_REVIEW,EXCLUDE_PRIVATE_RESIDENTIAL,HIGH,name_has_private_internal_keyword:아파트,"https://map.kakao.com/link/map/35.1377367,128.9805813","https://map.kakao.com/link/roadview/35.1377367,128.9805813",LIKELY_EXCLUDE,MEDIUM_HIGH,residential_gt_100m_no_nearby_public_clue
stairs:2126,사상구,모라벽산아파트,35.1904579,128.9950892,0.00,14.09,100035816030C03910100000000009463,476.6,busan-road-polygon:181381,부산제3도시고속도로,24.7,RDQ006,289.4,crosswalk:2203,,false,412.0,barrier_free_facility:6434,부산북부교육청,행정·공공기관,false,STC-1913,1,P4,0,LOW_PRIORITY,도로 polygon 20m 초과,RESIDENTIAL_MANUAL_REVIEW,EXCLUDE_PRIVATE_RESIDENTIAL,HIGH,name_has_private_internal_keyword:아파트,"https://map.kakao.com/link/map/35.1904579,128.9950892","https://map.kakao.com/link/roadview/35.1904579,128.9950892",LIKELY_EXCLUDE,MEDIUM_HIGH,residential_gt_100m_no_nearby_public_clue
stairs:2122,사상구,모라벽산아파트,35.1913931,128.9941435,0.00,3.15,100035816030C03910100000000009447,575.0,busan-road-polygon:181381,부산제3도시고속도로,24.7,RDQ006,178.7,crosswalk:2223,성금당(성일교회),false,323.1,barrier_free_facility:6434,부산북부교육청,행정·공공기관,false,STC-1909,1,P4,0,LOW_PRIORITY,도로 polygon 20m 초과,RESIDENTIAL_MANUAL_REVIEW,EXCLUDE_PRIVATE_RESIDENTIAL,HIGH,name_has_private_internal_keyword:아파트,"https://map.kakao.com/link/map/35.1913931,128.9941435","https://map.kakao.com/link/roadview/35.1913931,128.9941435",LIKELY_EXCLUDE,MEDIUM_HIGH,residential_gt_100m_no_nearby_public_clue
stairs:3054,수영구,망미로얄베스토피아아파트,35.1791421,129.1019265,0.00,9.76,100035913025C03910100000000040132,73.5,busan-road-polygon:215999,,3.0,RDQ006,496.6,crosswalk:2666,망미주공,false,251.7,barrier_free_facility:10025,부산직업재활원,복지·돌봄,false,STC-2757,1,P4,0,LOW_PRIORITY,도로 polygon 20m 초과,RESIDENTIAL_MANUAL_REVIEW,EXCLUDE_PRIVATE_RESIDENTIAL,HIGH,name_has_private_internal_keyword:아파트,"https://map.kakao.com/link/map/35.1791421,129.1019265","https://map.kakao.com/link/roadview/35.1791421,129.1019265",LIKELY_EXCLUDE,MEDIUM,residential_p4_gt_50m_no_public_context
stairs:3053,수영구,망미로얄베스토피아아파트,35.1789958,129.1017095,0.00,5.75,100035913025C03910100000000040131,89.4,busan-road-polygon:214694,,1.5,RDQ005,520.5,crosswalk:2666,망미주공,false,269.5,barrier_free_facility:10025,부산직업재활원,복지·돌봄,false,STC-2756,1,P4,0,LOW_PRIORITY,도로 polygon 20m 초과,RESIDENTIAL_MANUAL_REVIEW,EXCLUDE_PRIVATE_RESIDENTIAL,HIGH,name_has_private_internal_keyword:아파트,"https://map.kakao.com/link/map/35.1789958,129.1017095","https://map.kakao.com/link/roadview/35.1789958,129.1017095",LIKELY_EXCLUDE,MEDIUM,residential_p4_gt_50m_no_public_context
stairs:3605,해운대구,아시아선수촌아파트,35.2016620,129.1220463,4.30,27.84,100035913015C03910100000000021548,126.8,busan-road-polygon:244773,,23.3,RDQ006,152.7,crosswalk:165,,false,76.9,barrier_free_facility:6639,공중화장실,화장실,false,STC-3277,1,P4,5,LOW_PRIORITY,"도로 polygon 20m 초과, 폭/면적 기준 큼",RESIDENTIAL_MANUAL_REVIEW,EXCLUDE_PRIVATE_RESIDENTIAL,HIGH,name_has_private_internal_keyword:아파트,"https://map.kakao.com/link/map/35.2016620,129.1220463","https://map.kakao.com/link/roadview/35.2016620,129.1220463",LIKELY_EXCLUDE,MEDIUM_HIGH,residential_gt_100m_no_nearby_public_clue
stairs:3494,해운대구,해운대자이아파트,35.1667984,129.1425563,3.00,60.70,100035913036C03910100000000020992,345.7,busan-road-polygon:251963,외부순환도로,20.0,RDQ006,166.4,crosswalk:451,우2동교회,false,99.4,barrier_free_facility:6877,마마빌딩,음식·카페,false,STC-3176,1,P4,5,LOW_PRIORITY,"도로 polygon 20m 초과, 폭/면적 기준 큼",RESIDENTIAL_MANUAL_REVIEW,EXCLUDE_PRIVATE_RESIDENTIAL,HIGH,name_has_private_internal_keyword:아파트,"https://map.kakao.com/link/map/35.1667984,129.1425563","https://map.kakao.com/link/roadview/35.1667984,129.1425563",LIKELY_EXCLUDE,MEDIUM_HIGH,residential_gt_100m_no_nearby_public_clue
stairs:3495,해운대구,해운대자이아파트,35.1661535,129.1427127,3.00,67.32,100035913036C03910100000000020993,382.9,busan-road-polygon:251963,외부순환도로,20.0,RDQ006,164.5,crosswalk:155,우2동 해림초교앞,false,104.5,barrier_free_facility:6877,마마빌딩,음식·카페,false,STC-3177,1,P4,5,LOW_PRIORITY,"도로 polygon 20m 초과, 폭/면적 기준 큼",RESIDENTIAL_MANUAL_REVIEW,EXCLUDE_PRIVATE_RESIDENTIAL,HIGH,name_has_private_internal_keyword:아파트,"https://map.kakao.com/link/map/35.1661535,129.1427127","https://map.kakao.com/link/roadview/35.1661535,129.1427127",LIKELY_EXCLUDE,MEDIUM_HIGH,residential_gt_100m_no_nearby_public_clue
stairs:154,강서구,계단,35.1513076,128.8171273,0.00,54.97,100035816033C03910100000000011026,66.9,busan-road-polygon:22969,,12.0,RDQ006,273.6,crosswalk:2883,지사2지점,false,1273.9,public_toilet:1591,지사민원센터,화장실,false,STC-0146,1,P4,5,LOW_PRIORITY,"도로 polygon 20m 초과, 폭/면적 기준 큼",P4_MANUAL_REVIEW,REVIEW_P4_LOW_CONNECTIVITY,MEDIUM,p4_road_gt_50m_no_clue_needs_map_check,"https://map.kakao.com/link/map/35.1513076,128.8171273","https://map.kakao.com/link/roadview/35.1513076,128.8171273",LIKELY_EXCLUDE,MEDIUM,p4_low_connectivity_no_public_context
stairs:147,강서구,계단,35.1513119,128.8191832,0.00,85.46,100035816033C03910100000000010894,67.6,busan-road-polygon:22898,,15.0,RDQ006,171.5,crosswalk:2883,지사2지점,false,1086.8,public_toilet:1591,지사민원센터,화장실,false,STC-0140,1,P4,5,LOW_PRIORITY,"도로 polygon 20m 초과, 폭/면적 기준 큼",P4_MANUAL_REVIEW,REVIEW_P4_LOW_CONNECTIVITY,MEDIUM,p4_road_gt_50m_no_clue_needs_map_check,"https://map.kakao.com/link/map/35.1513119,128.8191832","https://map.kakao.com/link/roadview/35.1513119,128.8191832",LIKELY_EXCLUDE,MEDIUM,p4_low_connectivity_no_public_context
stairs:116,강서구,계단,35.1901529,128.9036716,0.00,12.55,100035816027C03910100000000009656,53.7,busan-road-polygon:18545,,26.0,RDQ006,78.5,crosswalk:3253,가락중학교,false,126.7,public_toilet:1467,가락제일주유소,화장실,false,STC-0109,1,P4,0,LOW_PRIORITY,도로 polygon 20m 초과,P4_MANUAL_REVIEW,REVIEW_P4_LOW_CONNECTIVITY,MEDIUM,p4_road_gt_50m_no_clue_needs_map_check,"https://map.kakao.com/link/map/35.1901529,128.9036716","https://map.kakao.com/link/roadview/35.1901529,128.9036716",LIKELY_EXCLUDE,MEDIUM,p4_low_connectivity_no_public_context
stairs:330,강서구,계단,35.0948530,128.9204935,0.00,4.06,100035816067C03910100000000040886,60.0,busan-road-polygon:32815,,30.0,RDQ006,97.4,crosswalk:2782,,false,115.9,public_toilet:1588,연결녹지4호2,화장실,false,STC-0309,1,P4,0,LOW_PRIORITY,도로 polygon 20m 초과,P4_MANUAL_REVIEW,REVIEW_P4_LOW_CONNECTIVITY,MEDIUM,p4_road_gt_50m_no_clue_needs_map_check,"https://map.kakao.com/link/map/35.0948530,128.9204935","https://map.kakao.com/link/roadview/35.0948530,128.9204935",LIKELY_EXCLUDE,MEDIUM,p4_low_connectivity_no_public_context
stairs:296,강서구,계단,35.1389120,128.8339766,0.00,9.62,100035816044C03910100000000040803,62.2,busan-road-polygon:35961,,2.5,RDQ005,654.2,crosswalk:2796,,false,1135.4,public_toilet:1499,소모 과학셀프주유소,화장실,false,STC-0277,1,P4,0,LOW_PRIORITY,도로 polygon 20m 초과,P4_MANUAL_REVIEW,REVIEW_P4_LOW_CONNECTIVITY,MEDIUM,p4_road_gt_50m_no_clue_needs_map_check,"https://map.kakao.com/link/map/35.1389120,128.8339766","https://map.kakao.com/link/roadview/35.1389120,128.8339766",LIKELY_EXCLUDE,MEDIUM,p4_low_connectivity_no_public_context
stairs:321,강서구,계단,35.0808167,128.9068917,0.00,4.25,100035816067C03910100000000040875,71.0,busan-road-polygon:27287,,14.0,RDQ006,142.0,crosswalk:2770,명지주거단지 18지점,false,200.0,public_toilet:1608,명지오션시티 남쪽,화장실,false,STC-0300,1,P4,0,LOW_PRIORITY,도로 polygon 20m 초과,P4_MANUAL_REVIEW,REVIEW_P4_LOW_CONNECTIVITY,MEDIUM,p4_road_gt_50m_no_clue_needs_map_check,"https://map.kakao.com/link/map/35.0808167,128.9068917","https://map.kakao.com/link/roadview/35.0808167,128.9068917",LIKELY_EXCLUDE,MEDIUM,p4_low_connectivity_no_public_context
stairs:362,강서구,계단,35.0124147,128.8338891,0.00,34.83,100035816094C03910100000000040923,75.8,busan-road-polygon:27222,,8.0,RDQ006,3033.4,crosswalk:2800,(천성~눌차간)서중2교차로,false,61.3,barrier_free_facility:9844,더마레(THE MARE)104,음식·카페,false,STC-0341,1,P4,0,LOW_PRIORITY,도로 polygon 20m 초과,P4_MANUAL_REVIEW,REVIEW_P4_LOW_CONNECTIVITY,MEDIUM,p4_road_gt_50m_no_clue_needs_map_check,"https://map.kakao.com/link/map/35.0124147,128.8338891","https://map.kakao.com/link/roadview/35.0124147,128.8338891",LIKELY_EXCLUDE,MEDIUM,p4_low_connectivity_no_public_context
stairs:322,강서구,계단,35.0804266,128.9086140,0.00,40.27,100035816067C03910100000000040876,77.9,busan-road-polygon:27266,,25.0,RDQ006,132.8,crosswalk:2952,명지주거단지 29지점,false,156.8,public_toilet:1608,명지오션시티 남쪽,화장실,false,STC-0301,1,P4,0,LOW_PRIORITY,도로 polygon 20m 초과,P4_MANUAL_REVIEW,REVIEW_P4_LOW_CONNECTIVITY,MEDIUM,p4_road_gt_50m_no_clue_needs_map_check,"https://map.kakao.com/link/map/35.0804266,128.9086140","https://map.kakao.com/link/roadview/35.0804266,128.9086140",LIKELY_EXCLUDE,MEDIUM,p4_low_connectivity_no_public_context
stairs:230,강서구,계단,35.1342109,128.9171522,0.00,7.79,100035816047C03910100000000040725,78.4,busan-road-polygon:38699,,16.0,RDQ006,1961.7,crosswalk:2993,삼광초교,false,1963.7,barrier_free_facility:9433,그날이후불타는삼겹살,음식·카페,false,STC-0215,1,P4,0,LOW_PRIORITY,도로 polygon 20m 초과,P4_MANUAL_REVIEW,REVIEW_P4_LOW_CONNECTIVITY,MEDIUM,p4_road_gt_50m_no_clue_needs_map_check,"https://map.kakao.com/link/map/35.1342109,128.9171522","https://map.kakao.com/link/roadview/35.1342109,128.9171522",LIKELY_EXCLUDE,MEDIUM,p4_low_connectivity_no_public_context
stairs:340,강서구,계단,35.0947021,128.9059901,0.00,31.36,100035816067C03910100000000040896,79.4,busan-road-polygon:32300,,17.5,RDQ006,487.0,crosswalk:2899,우진메디칼입구,false,212.9,public_toilet:1496,부산강서세무서 공중화장실,화장실,false,STC-0319,1,P4,0,LOW_PRIORITY,도로 polygon 20m 초과,P4_MANUAL_REVIEW,REVIEW_P4_LOW_CONNECTIVITY,MEDIUM,p4_road_gt_50m_no_clue_needs_map_check,"https://map.kakao.com/link/map/35.0947021,128.9059901","https://map.kakao.com/link/roadview/35.0947021,128.9059901",LIKELY_EXCLUDE,MEDIUM,p4_low_connectivity_no_public_context
stairs:354,강서구,계단,35.0804807,128.9063817,0.00,17.44,100035816067C03910100000000040911,83.0,busan-road-polygon:27285,,30.0,RDQ006,132.1,crosswalk:2953,명지주거단지 28지점,false,194.3,public_toilet:1608,명지오션시티 남쪽,화장실,false,STC-0333,1,P4,0,LOW_PRIORITY,도로 polygon 20m 초과,P4_MANUAL_REVIEW,REVIEW_P4_LOW_CONNECTIVITY,MEDIUM,p4_road_gt_50m_no_clue_needs_map_check,"https://map.kakao.com/link/map/35.0804807,128.9063817","https://map.kakao.com/link/roadview/35.0804807,128.9063817",LIKELY_EXCLUDE,MEDIUM,p4_low_connectivity_no_public_context
stairs:176,강서구,계단,35.0234895,128.8078473,0.00,4.68,100035816093C03910100000000037046,83.7,busan-road-polygon:23827,,1.5,RDQ005,1094.8,crosswalk:2800,(천성~눌차간)서중2교차로,false,53.4,public_toilet:1487,대양산업(주)대양가덕주유소,화장실,false,STC-0168,1,P4,0,LOW_PRIORITY,도로 polygon 20m 초과,P4_MANUAL_REVIEW,REVIEW_P4_LOW_CONNECTIVITY,MEDIUM,p4_road_gt_50m_no_clue_needs_map_check,"https://map.kakao.com/link/map/35.0234895,128.8078473","https://map.kakao.com/link/roadview/35.0234895,128.8078473",LIKELY_EXCLUDE,MEDIUM,p4_low_connectivity_no_public_context
stairs:188,강서구,계단,35.0236803,128.8069942,0.00,21.65,100035816093C03910100000000037058,90.2,busan-road-polygon:23827,,1.5,RDQ005,1103.1,crosswalk:2800,(천성~눌차간)서중2교차로,false,111.2,public_toilet:1487,대양산업(주)대양가덕주유소,화장실,false,STC-0176,1,P4,0,LOW_PRIORITY,도로 polygon 20m 초과,P4_MANUAL_REVIEW,REVIEW_P4_LOW_CONNECTIVITY,MEDIUM,p4_road_gt_50m_no_clue_needs_map_check,"https://map.kakao.com/link/map/35.0236803,128.8069942","https://map.kakao.com/link/roadview/35.0236803,128.8069942",LIKELY_EXCLUDE,MEDIUM,p4_low_connectivity_no_public_context
stairs:329,강서구,계단,35.0948380,128.9184737,0.00,17.58,100035816067C03910100000000040885,90.3,busan-road-polygon:32900,,18.0,RDQ006,101.6,crosswalk:2782,,false,201.2,public_toilet:1588,연결녹지4호2,화장실,false,STC-0308,1,P4,0,LOW_PRIORITY,도로 polygon 20m 초과,P4_MANUAL_REVIEW,REVIEW_P4_LOW_CONNECTIVITY,MEDIUM,p4_road_gt_50m_no_clue_needs_map_check,"https://map.kakao.com/link/map/35.0948380,128.9184737","https://map.kakao.com/link/roadview/35.0948380,128.9184737",LIKELY_EXCLUDE,MEDIUM,p4_low_connectivity_no_public_context
stairs:293,강서구,계단,35.1392522,128.8585783,0.00,23.70,100035816045C03910100000000040800,91.0,busan-road-polygon:36750,,20.0,RDQ006,394.3,crosswalk:2901,미음지구1공구-7지점,false,255.0,barrier_free_facility:9698,키피공작(구랑점),음식·카페,false,STC-0274,1,P4,0,LOW_PRIORITY,도로 polygon 20m 초과,P4_MANUAL_REVIEW,REVIEW_P4_LOW_CONNECTIVITY,MEDIUM,p4_road_gt_50m_no_clue_needs_map_check,"https://map.kakao.com/link/map/35.1392522,128.8585783","https://map.kakao.com/link/roadview/35.1392522,128.8585783",LIKELY_EXCLUDE,MEDIUM,p4_low_connectivity_no_public_context
stairs:27,강서구,계단,35.2161357,128.9615709,0.00,6.75,100035816019C03910100000000009497,91.5,busan-road-polygon:6446,,5.8,RDQ006,142.5,crosswalk:3236,소년감별소,false,192.7,public_toilet:1500,부산지방기상청 1층,화장실,false,STC-0024,1,P4,0,LOW_PRIORITY,도로 polygon 20m 초과,P4_MANUAL_REVIEW,REVIEW_P4_LOW_CONNECTIVITY,MEDIUM,p4_road_gt_50m_no_clue_needs_map_check,"https://map.kakao.com/link/map/35.2161357,128.9615709","https://map.kakao.com/link/roadview/35.2161357,128.9615709",LIKELY_EXCLUDE,MEDIUM,p4_low_connectivity_no_public_context
stairs:231,강서구,계단,35.1343274,128.9173142,0.00,7.61,100035816047C03910100000000040726,91.6,busan-road-polygon:1822,,4.5,RDQ005,1949.1,crosswalk:2993,삼광초교,false,1973.4,barrier_free_facility:9433,그날이후불타는삼겹살,음식·카페,false,STC-0216,1,P4,0,LOW_PRIORITY,도로 polygon 20m 초과,P4_MANUAL_REVIEW,REVIEW_P4_LOW_CONNECTIVITY,MEDIUM,p4_road_gt_50m_no_clue_needs_map_check,"https://map.kakao.com/link/map/35.1343274,128.9173142","https://map.kakao.com/link/roadview/35.1343274,128.9173142",LIKELY_EXCLUDE,MEDIUM,p4_low_connectivity_no_public_context
stairs:537,금정구,예수섬전교수녀회,35.2305415,129.0773189,3.00,11.44,100035913004C03910100000000021839,69.3,busan-road-polygon:52785,,2.5,RDQ006,77.0,crosswalk:3303,광명사유치원,false,50.2,barrier_free_facility:8526,정림관,의료·보건,false,STC-0483,1,P4,5,LOW_PRIORITY,"도로 polygon 20m 초과, 폭/면적 기준 큼",P4_MANUAL_REVIEW,REVIEW_P4_LOW_CONNECTIVITY,MEDIUM,p4_road_gt_50m_no_clue_needs_map_check,"https://map.kakao.com/link/map/35.2305415,129.0773189","https://map.kakao.com/link/roadview/35.2305415,129.0773189",LIKELY_EXCLUDE,MEDIUM,p4_low_connectivity_no_public_context
stairs:563,금정구,계단,35.2732825,129.1037531,0.00,72.01,100035909095C03910100000000022355,73.9,busan-road-polygon:46026,,9.6,RDQ006,1023.5,crosswalk:3375,청룡초교,false,606.4,barrier_free_facility:8081,부산영업소,행정·공공기관,false,STC-0508,1,P4,5,LOW_PRIORITY,"도로 polygon 20m 초과, 폭/면적 기준 큼",P4_MANUAL_REVIEW,REVIEW_P4_LOW_CONNECTIVITY,MEDIUM,p4_road_gt_50m_no_clue_needs_map_check,"https://map.kakao.com/link/map/35.2732825,129.1037531","https://map.kakao.com/link/roadview/35.2732825,129.1037531",LIKELY_EXCLUDE,MEDIUM,p4_low_connectivity_no_public_context
stairs:680,금정구,한국SGI,35.2474938,129.0981424,0.00,105.99,100035913004C03910100000000022756,78.5,busan-road-polygon:58528,,15.0,RDQ006,473.8,crosswalk:3425,금정경찰서,false,326.7,barrier_free_facility:8881,라파엘관,복지·돌봄,false,STC-0610,1,P4,5,LOW_PRIORITY,"도로 polygon 20m 초과, 폭/면적 기준 큼",P4_MANUAL_REVIEW,REVIEW_P4_LOW_CONNECTIVITY,MEDIUM,p4_road_gt_50m_no_clue_needs_map_check,"https://map.kakao.com/link/map/35.2474938,129.0981424","https://map.kakao.com/link/roadview/35.2474938,129.0981424",LIKELY_EXCLUDE,MEDIUM,p4_low_connectivity_no_public_context
stairs:397,금정구,태광인력개발원,35.2537724,129.0860946,1.30,263.98,100035909094C03910100000000021494,80.9,busan-road-polygon:43052,,10.0,RDQ006,166.7,crosswalk:3360,구서초교,false,161.7,barrier_free_facility:8366,휴게음식점·제과점,음식·카페,false,STC-0374,1,P4,5,LOW_PRIORITY,"도로 polygon 20m 초과, 폭/면적 기준 큼",P4_MANUAL_REVIEW,REVIEW_P4_LOW_CONNECTIVITY,MEDIUM,p4_road_gt_50m_no_clue_needs_map_check,"https://map.kakao.com/link/map/35.2537724,129.0860946","https://map.kakao.com/link/roadview/35.2537724,129.0860946",LIKELY_EXCLUDE,MEDIUM,p4_low_connectivity_no_public_context
stairs:543,금정구,광명사,35.2299395,129.0754593,1.50,126.10,100035913004C03910100000000021845,90.8,busan-road-polygon:52246,,19.8,RDQ006,105.0,crosswalk:3303,광명사유치원,false,95.7,barrier_free_facility:8533,애광원,복지·돌봄,false,STC-0488,1,P4,5,LOW_PRIORITY,"도로 polygon 20m 초과, 폭/면적 기준 큼",P4_MANUAL_REVIEW,REVIEW_P4_LOW_CONNECTIVITY,MEDIUM,p4_road_gt_50m_no_clue_needs_map_check,"https://map.kakao.com/link/map/35.2299395,129.0754593","https://map.kakao.com/link/roadview/35.2299395,129.0754593",LIKELY_EXCLUDE,MEDIUM,p4_low_connectivity_no_public_context
stairs:384,금정구,계단,35.2684983,129.0778200,1.40,132.96,100035909094C03910100000000021481,95.7,busan-road-polygon:43601,,1.5,RDQ005,623.5,crosswalk:3273,남산고교앞삼거리,false,135.6,public_toilet:1761,부산외국어고,화장실,false,STC-0361,1,P4,5,LOW_PRIORITY,"도로 polygon 20m 초과, 폭/면적 기준 큼",P4_MANUAL_REVIEW,REVIEW_P4_LOW_CONNECTIVITY,MEDIUM,p4_road_gt_50m_no_clue_needs_map_check,"https://map.kakao.com/link/map/35.2684983,129.0778200","https://map.kakao.com/link/roadview/35.2684983,129.0778200",LIKELY_EXCLUDE,MEDIUM,p4_low_connectivity_no_public_context
stairs:565,금정구,계단,35.2734769,129.1036490,0.00,10.06,100035909095C03910100000000022357,51.5,busan-road-polygon:46194,,9.6,RDQ006,1020.1,crosswalk:3375,청룡초교,false,588.4,barrier_free_facility:8081,부산영업소,행정·공공기관,false,STC-0510,1,P4,0,LOW_PRIORITY,도로 polygon 20m 초과,P4_MANUAL_REVIEW,REVIEW_P4_LOW_CONNECTIVITY,MEDIUM,p4_road_gt_50m_no_clue_needs_map_check,"https://map.kakao.com/link/map/35.2734769,129.1036490","https://map.kakao.com/link/roadview/35.2734769,129.1036490",LIKELY_EXCLUDE,MEDIUM,p4_low_connectivity_no_public_context
stairs:620,금정구,계단,35.2299303,129.1206625,0.00,7.90,100035913005C03910100000000022510,51.7,busan-road-polygon:60322,,14.5,RDQ006,1256.4,crosswalk:3330,금사여중,false,471.1,barrier_free_facility:9129,회동 경로당,복지·돌봄,false,STC-0556,4,P4,0,LOW_PRIORITY,"도로 polygon 20m 초과, 15m 이내 계단 클러스터",P4_MANUAL_REVIEW,REVIEW_P4_LOW_CONNECTIVITY,MEDIUM,p4_road_gt_50m_no_clue_needs_map_check,"https://map.kakao.com/link/map/35.2299303,129.1206625","https://map.kakao.com/link/roadview/35.2299303,129.1206625",LIKELY_EXCLUDE,MEDIUM,p4_low_connectivity_no_public_context
stairs:574,금정구,계단,35.2795774,129.0857371,0.00,30.82,100035909084C03910100000000022366,52.1,busan-road-polygon:47223,,9.2,RDQ006,591.7,crosswalk:3388,농수산물유통공사앞,false,353.5,barrier_free_facility:8088,바오로아람터,복지·돌봄,false,STC-0516,1,P4,0,LOW_PRIORITY,도로 polygon 20m 초과,P4_MANUAL_REVIEW,REVIEW_P4_LOW_CONNECTIVITY,MEDIUM,p4_road_gt_50m_no_clue_needs_map_check,"https://map.kakao.com/link/map/35.2795774,129.0857371","https://map.kakao.com/link/roadview/35.2795774,129.0857371",LIKELY_EXCLUDE,MEDIUM,p4_low_connectivity_no_public_context
stairs:617,금정구,계단,35.2299080,129.1206306,0.00,8.25,100035913005C03910100000000022507,52.9,busan-road-polygon:60322,,14.5,RDQ006,1252.6,crosswalk:3330,금사여중,false,467.5,barrier_free_facility:9129,회동 경로당,복지·돌봄,false,STC-0556,4,P4,0,LOW_PRIORITY,"도로 polygon 20m 초과, 15m 이내 계단 클러스터",P4_MANUAL_REVIEW,REVIEW_P4_LOW_CONNECTIVITY,MEDIUM,p4_road_gt_50m_no_clue_needs_map_check,"https://map.kakao.com/link/map/35.2299080,129.1206306","https://map.kakao.com/link/roadview/35.2299080,129.1206306",LIKELY_EXCLUDE,MEDIUM,p4_low_connectivity_no_public_context
stairs:564,금정구,계단,35.2736235,129.1038052,0.00,11.25,100035909095C03910100000000022356,53.0,busan-road-polygon:46194,,9.6,RDQ006,1032.0,crosswalk:3418,범어사입구,false,568.7,barrier_free_facility:8081,부산영업소,행정·공공기관,false,STC-0509,4,P4,0,LOW_PRIORITY,"도로 polygon 20m 초과, 15m 이내 계단 클러스터",P4_MANUAL_REVIEW,REVIEW_P4_LOW_CONNECTIVITY,MEDIUM,p4_road_gt_50m_no_clue_needs_map_check,"https://map.kakao.com/link/map/35.2736235,129.1038052","https://map.kakao.com/link/roadview/35.2736235,129.1038052",LIKELY_EXCLUDE,MEDIUM,p4_low_connectivity_no_public_context
stairs:394,금정구,계단,35.2515047,129.0884994,1.40,20.45,100035909094C03910100000000021491,58.1,busan-road-polygon:44349,,22.3,RDQ006,232.0,crosswalk:3265,구서롯데캐슬101동,false,214.4,barrier_free_facility:8360,부산구서동우체국,행정·공공기관,false,STC-0371,1,P4,0,LOW_PRIORITY,도로 polygon 20m 초과,P4_MANUAL_REVIEW,REVIEW_P4_LOW_CONNECTIVITY,MEDIUM,p4_road_gt_50m_no_clue_needs_map_check,"https://map.kakao.com/link/map/35.2515047,129.0884994","https://map.kakao.com/link/roadview/35.2515047,129.0884994",LIKELY_EXCLUDE,MEDIUM,p4_low_connectivity_no_public_context
stairs:554,금정구,계단,35.2667157,129.0937509,0.00,42.79,100035909094C03910100000000022338,58.4,busan-road-polygon:46185,,5.5,RDQ006,85.4,crosswalk:3286,남산주유소,false,221.8,barrier_free_facility:8148,새우리빌딩,의료·보건,false,STC-0499,1,P4,0,LOW_PRIORITY,도로 polygon 20m 초과,P4_MANUAL_REVIEW,REVIEW_P4_LOW_CONNECTIVITY,MEDIUM,p4_road_gt_50m_no_clue_needs_map_check,"https://map.kakao.com/link/map/35.2667157,129.0937509","https://map.kakao.com/link/roadview/35.2667157,129.0937509",LIKELY_EXCLUDE,MEDIUM,p4_low_connectivity_no_public_context
stairs:566,금정구,계단,35.2735303,129.1038539,0.00,41.78,100035909095C03910100000000022358,62.6,busan-road-polygon:46194,,9.6,RDQ006,1038.4,crosswalk:3418,범어사입구,false,577.4,barrier_free_facility:8081,부산영업소,행정·공공기관,false,STC-0509,4,P4,0,LOW_PRIORITY,"도로 polygon 20m 초과, 15m 이내 계단 클러스터",P4_MANUAL_REVIEW,REVIEW_P4_LOW_CONNECTIVITY,MEDIUM,p4_road_gt_50m_no_clue_needs_map_check,"https://map.kakao.com/link/map/35.2735303,129.1038539","https://map.kakao.com/link/roadview/35.2735303,129.1038539",LIKELY_EXCLUDE,MEDIUM,p4_low_connectivity_no_public_context
stairs:730,금정구,계단,35.2234505,129.0984379,0.00,23.93,100035913014C03910100000000022814,64.6,busan-road-polygon:55597,,10.5,RDQ006,314.8,crosswalk:3307,금정여고뒤 삼거리,false,275.2,barrier_free_facility:8933,가마실로직업재활원,복지·돌봄,false,STC-0653,1,P4,0,LOW_PRIORITY,도로 polygon 20m 초과,P4_MANUAL_REVIEW,REVIEW_P4_LOW_CONNECTIVITY,MEDIUM,p4_road_gt_50m_no_clue_needs_map_check,"https://map.kakao.com/link/map/35.2234505,129.0984379","https://map.kakao.com/link/roadview/35.2234505,129.0984379",LIKELY_EXCLUDE,MEDIUM,p4_low_connectivity_no_public_context
