sourceId,districtGu,name,lat,lng,widthMeter,areaSquareMeter,ufid,nearestRoadDistanceM,nearestRoadSourceId,nearestRoadName,nearestRoadWidthMeter,nearestRoadPavement,nearestCrosswalkDistanceM,nearestCrosswalkSourceId,nearestCrosswalkLabel,nearCrosswalk30m,nearestFacilityDistanceM,nearestFacilitySourceId,nearestFacilityName,nearestFacilityCategory,nearFacility50m,duplicateClusterId,duplicateClusterSize,priority,priorityScore,reviewStatus,reviewReason,workset,decision,decisionConfidence,decisionReasonCode,kakaoMapUrl,kakaoRoadviewUrl,firstPassDecision,firstPassConfidence,firstPassReasonCode,secondPassDecision,secondPassConfidence,secondPassReasonCode
stairs:641,금정구,보광정사,35.2144093,129.1124941,0.00,8.83,100035913015C03910100000000022565,17.0,busan-road-polygon:60159,,5.0,RDQ006,101.2,crosswalk:3411,한일금속,false,219.6,barrier_free_facility:9107,부산지방노동청부산동래지청 및 부산지방노동위원회합동청사,행정·공공기관,false,STC-0576,3,P3,25,LOW_PRIORITY,"도로 polygon 20m 이내, 15m 이내 계단 클러스터",KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.2144093,129.1124941","https://map.kakao.com/link/roadview/35.2144093,129.1124941",MANUAL_REVIEW,LOW,p3_no_nearby_crosswalk_or_facility,MANUAL_REVIEW,MEDIUM,p3_no_nearby_crosswalk_or_facility_still_needs_visual_check
stairs:1009,기장군,삼정그린코아더베스트,35.2037690,129.2066249,0.00,10.39,100035913019C03910100000000022701,4.1,busan-road-polygon:103317,,35.0,RDQ006,81.7,crosswalk:2150,내리주유소,false,77.0,barrier_free_facility:12510,아우라시티,의료·보건,false,STC-0903,1,P1,50,CANDIDATE,도로 polygon 5m 이내,KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.2037690,129.2066249","https://map.kakao.com/link/roadview/35.2037690,129.2066249",MANUAL_REVIEW,MEDIUM,p1_named_place_needs_context_check,MANUAL_REVIEW,MEDIUM,residential_near_public_clue_needs_visual_check
stairs:753,기장군,계단,35.1869668,129.2154767,4.00,129.80,100035913029C03910100000000021546,9.7,busan-road-polygon:104104,,11.0,RDQ006,371.8,crosswalk:1845,동해곰장어앞,false,164.7,barrier_free_facility:12470,일반음식점,음식·카페,false,STC-0671,1,P3,30,LOW_PRIORITY,"도로 polygon 20m 이내, 폭/면적 기준 큼",KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.1869668,129.2154767","https://map.kakao.com/link/roadview/35.1869668,129.2154767",MANUAL_REVIEW,LOW,p3_no_nearby_crosswalk_or_facility,MANUAL_REVIEW,MEDIUM,p3_no_nearby_crosswalk_or_facility_still_needs_visual_check
stairs:1043,기장군,(주)부일레미콘정관지점,35.3193354,129.2065473,0.00,88.97,100035909079C03910100000000023082,10.9,busan-road-polygon:85364,,11.7,RDQ006,213.6,crosswalk:1972,(정관)F지점,false,589.2,public_toilet:1844,정관환경공원,화장실,false,STC-0930,2,P3,30,LOW_PRIORITY,"도로 polygon 20m 이내, 폭/면적 기준 큼, 15m 이내 계단 클러스터",KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.3193354,129.2065473","https://map.kakao.com/link/roadview/35.3193354,129.2065473",MANUAL_REVIEW,LOW,p3_no_nearby_crosswalk_or_facility,MANUAL_REVIEW,MEDIUM,p3_no_nearby_crosswalk_or_facility_still_needs_visual_check
stairs:783,기장군,계단,35.3629697,129.1354984,20.70,14.63,100035909056C03910100000000022009,11.6,busan-road-polygon:81043,,3.0,RDQ006,711.2,crosswalk:1948,정관월평사거리,false,217.6,barrier_free_facility:12706,월평마을복지회관,복지·돌봄,false,STC-0700,1,P3,30,LOW_PRIORITY,"도로 polygon 20m 이내, 폭/면적 기준 큼",KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.3629697,129.1354984","https://map.kakao.com/link/roadview/35.3629697,129.1354984",MANUAL_REVIEW,LOW,p3_no_nearby_crosswalk_or_facility,MANUAL_REVIEW,MEDIUM,p3_no_nearby_crosswalk_or_facility_still_needs_visual_check
stairs:930,기장군,계단,35.2701401,129.2220742,0.00,393.86,100035909099C03910100000000022461,14.4,busan-road-polygon:72462,,3.0,RDQ006,696.5,crosswalk:1932,삼덕노인정앞,false,61.5,public_toilet:1985,횡계공원,화장실,false,STC-0829,1,P3,30,LOW_PRIORITY,"도로 polygon 20m 이내, 폭/면적 기준 큼",KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.2701401,129.2220742","https://map.kakao.com/link/roadview/35.2701401,129.2220742",MANUAL_REVIEW,LOW,p3_no_nearby_crosswalk_or_facility,MANUAL_REVIEW,MEDIUM,p3_no_nearby_crosswalk_or_facility_still_needs_visual_check
stairs:980,기장군,계단,35.2467630,129.2040557,0.00,60.24,100035913009C03910100000000022672,14.5,busan-road-polygon:111406,,3.5,RDQ006,553.4,crosswalk:1889,기장그랜드호텔,false,90.1,public_toilet:1819,용소웰빙공원(관리사무소옆),화장실,false,STC-0875,1,P3,30,LOW_PRIORITY,"도로 polygon 20m 이내, 폭/면적 기준 큼",KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.2467630,129.2040557","https://map.kakao.com/link/roadview/35.2467630,129.2040557",MANUAL_REVIEW,LOW,p3_no_nearby_crosswalk_or_facility,MANUAL_REVIEW,MEDIUM,p3_no_nearby_crosswalk_or_facility_still_needs_visual_check
stairs:935,기장군,계단,35.2552912,129.2133660,0.00,57.29,100035909099C03910100000000022466,15.7,busan-road-polygon:69294,,6.8,RDQ006,248.6,crosswalk:2108,기장교리초교,false,134.7,public_toilet:1846,교리근린공원,화장실,false,STC-0834,1,P3,30,LOW_PRIORITY,"도로 polygon 20m 이내, 폭/면적 기준 큼",KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.2552912,129.2133660","https://map.kakao.com/link/roadview/35.2552912,129.2133660",MANUAL_REVIEW,LOW,p3_no_nearby_crosswalk_or_facility,MANUAL_REVIEW,MEDIUM,p3_no_nearby_crosswalk_or_facility_still_needs_visual_check
stairs:1039,기장군,계단,35.3029759,129.2081229,0.00,53.70,100035909079C03910100000000023078,17.7,busan-road-polygon:75359,,2.0,RDQ005,1944.9,crosswalk:1892,(정관)G지점,false,1133.9,public_toilet:1919,기장군청소년수련관,화장실,false,STC-0927,1,P3,30,LOW_PRIORITY,"도로 polygon 20m 이내, 폭/면적 기준 큼",KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.3029759,129.2081229","https://map.kakao.com/link/roadview/35.3029759,129.2081229",MANUAL_REVIEW,LOW,p3_no_nearby_crosswalk_or_facility,MANUAL_REVIEW,MEDIUM,p3_no_nearby_crosswalk_or_facility_still_needs_visual_check
stairs:974,기장군,계단,35.2409831,129.2177585,0.00,6.44,100035913009C03910100000000022666,5.2,busan-road-polygon:110182,,12.5,RDQ006,211.4,crosswalk:1859,죽성사거리,false,162.6,public_toilet:1827,상수도사업본부 기장사업소,화장실,false,STC-0869,1,P3,25,LOW_PRIORITY,도로 polygon 20m 이내,KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.2409831,129.2177585","https://map.kakao.com/link/roadview/35.2409831,129.2177585",MANUAL_REVIEW,MEDIUM,p3_close_road_generic_needs_visual_check,MANUAL_REVIEW,MEDIUM,p3_close_road_generic_needs_visual_check_still_needs_visual_check
stairs:1003,기장군,계단,35.2224738,129.2271556,0.00,15.60,100035913020C03910100000000022695,6.1,busan-road-polygon:107231,,3.0,RDQ006,1189.7,crosswalk:1869,서암마을 삼거리,false,76.5,barrier_free_facility:12442,소담,음식·카페,false,STC-0897,1,P3,25,LOW_PRIORITY,도로 polygon 20m 이내,KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.2224738,129.2271556","https://map.kakao.com/link/roadview/35.2224738,129.2271556",MANUAL_REVIEW,LOW,p3_no_nearby_crosswalk_or_facility,MANUAL_REVIEW,MEDIUM,p3_no_nearby_crosswalk_or_facility_still_needs_visual_check
stairs:939,기장군,계단,35.2558130,129.1626710,0.00,12.72,100035909097C03910100000000022470,6.2,busan-road-polygon:64004,,2.5,RDQ005,1875.1,crosswalk:1890,안평삼거리,false,1331.1,public_toilet:1896,고불사,화장실,false,STC-0838,1,P3,25,LOW_PRIORITY,도로 polygon 20m 이내,KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.2558130,129.1626710","https://map.kakao.com/link/roadview/35.2558130,129.1626710",MANUAL_REVIEW,MEDIUM,p3_close_road_generic_needs_visual_check,MANUAL_REVIEW,MEDIUM,p3_close_road_generic_needs_visual_check_still_needs_visual_check
stairs:852,기장군,계단,35.3247602,129.1708901,0.00,20.21,100035909077C03910100000000022328,6.7,busan-road-polygon:82417,,24.0,RDQ006,141.0,crosswalk:2028,정관신도시(#17),false,383.7,barrier_free_facility:12802,KM,음식·카페,false,STC-0758,1,P3,25,LOW_PRIORITY,도로 polygon 20m 이내,KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.3247602,129.1708901","https://map.kakao.com/link/roadview/35.3247602,129.1708901",MANUAL_REVIEW,LOW,p3_no_nearby_crosswalk_or_facility,MANUAL_REVIEW,MEDIUM,p3_no_nearby_crosswalk_or_facility_still_needs_visual_check
stairs:857,기장군,계단,35.2611237,129.2468143,0.00,14.84,100035909100C03910100000000022388,7.9,busan-road-polygon:76398,,4.5,RDQ006,1305.2,crosswalk:1933,일광면사무소입구,false,195.3,public_toilet:2010,학리2(방파제),화장실,false,STC-0763,1,P3,25,LOW_PRIORITY,도로 polygon 20m 이내,KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.2611237,129.2468143","https://map.kakao.com/link/roadview/35.2611237,129.2468143",MANUAL_REVIEW,MEDIUM,p3_close_road_generic_needs_visual_check,MANUAL_REVIEW,MEDIUM,p3_close_road_generic_needs_visual_check_still_needs_visual_check
stairs:1077,기장군,계단,35.3217063,129.1848978,0.00,14.78,100035909078C03910100000000023116,10.4,busan-road-polygon:82430,,1.5,RDQ005,59.5,crosswalk:1999,정관신도시(#28),false,59.4,barrier_free_facility:12616,일반음식점,음식·카페,false,STC-0961,1,P3,25,LOW_PRIORITY,도로 polygon 20m 이내,KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.3217063,129.1848978","https://map.kakao.com/link/roadview/35.3217063,129.1848978",MANUAL_REVIEW,LOW,p3_no_nearby_crosswalk_or_facility,MANUAL_REVIEW,MEDIUM,p3_no_nearby_crosswalk_or_facility_still_needs_visual_check
stairs:955,기장군,계단,35.2163110,129.1914175,0.00,16.24,100035913018C03910100000000022645,10.4,busan-road-polygon:103062,,12.0,RDQ006,1790.9,crosswalk:1844,승마훈련소,false,494.6,public_toilet:1828,내리저수지,화장실,false,STC-0854,1,P3,25,LOW_PRIORITY,도로 polygon 20m 이내,KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.2163110,129.1914175","https://map.kakao.com/link/roadview/35.2163110,129.1914175",MANUAL_REVIEW,LOW,p3_no_nearby_crosswalk_or_facility,MANUAL_REVIEW,MEDIUM,p3_no_nearby_crosswalk_or_facility_still_needs_visual_check
stairs:1059,기장군,계단,35.3279400,129.1821147,0.00,10.18,100035909068C03910100000000023098,10.6,busan-road-polygon:83031,,25.0,RDQ006,293.1,crosswalk:1840,정관6지점,false,176.7,public_toilet:1865,소두방공원 관리사무실,화장실,false,STC-0943,2,P3,25,LOW_PRIORITY,"도로 polygon 20m 이내, 15m 이내 계단 클러스터",KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.3279400,129.1821147","https://map.kakao.com/link/roadview/35.3279400,129.1821147",MANUAL_REVIEW,LOW,p3_no_nearby_crosswalk_or_facility,MANUAL_REVIEW,MEDIUM,p3_no_nearby_crosswalk_or_facility_still_needs_visual_check
stairs:859,기장군,계단,35.2647070,129.2428587,0.00,13.00,100035909100C03910100000000022390,11.6,busan-road-polygon:76081,,2.0,RDQ006,860.3,crosswalk:1945,일광역전삼거리,false,251.3,public_toilet:1939,이천2(미역),화장실,false,STC-0765,1,P3,25,LOW_PRIORITY,도로 polygon 20m 이내,KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.2647070,129.2428587","https://map.kakao.com/link/roadview/35.2647070,129.2428587",MANUAL_REVIEW,LOW,p3_no_nearby_crosswalk_or_facility,MANUAL_REVIEW,MEDIUM,p3_no_nearby_crosswalk_or_facility_still_needs_visual_check
stairs:957,기장군,계단,35.2377003,129.2165975,0.00,8.81,100035913009C03910100000000022647,12.3,busan-road-polygon:110032,,10.0,RDQ006,208.0,crosswalk:2142,청강사거리,false,61.3,barrier_free_facility:12294,평거요양병원,의료·보건,false,STC-0855,2,P3,25,LOW_PRIORITY,"도로 polygon 20m 이내, 15m 이내 계단 클러스터",KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.2377003,129.2165975","https://map.kakao.com/link/roadview/35.2377003,129.2165975",MANUAL_REVIEW,LOW,p3_no_nearby_crosswalk_or_facility,MANUAL_REVIEW,MEDIUM,p3_no_nearby_crosswalk_or_facility_still_needs_visual_check
stairs:896,기장군,계단,35.2597677,129.2231128,0.00,16.76,100035909099C03910100000000022427,12.4,busan-road-polygon:71888,,11.5,RDQ006,404.4,crosswalk:2099,기장경찰서,false,57.9,public_toilet:1832,부산환경공단 일광처리장 공원,화장실,false,STC-0797,1,P3,25,LOW_PRIORITY,도로 polygon 20m 이내,KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.2597677,129.2231128","https://map.kakao.com/link/roadview/35.2597677,129.2231128",MANUAL_REVIEW,LOW,p3_no_nearby_crosswalk_or_facility,MANUAL_REVIEW,MEDIUM,p3_no_nearby_crosswalk_or_facility_still_needs_visual_check
stairs:1056,기장군,계단,35.3270435,129.1816942,0.00,9.80,100035909068C03910100000000023095,13.0,busan-road-polygon:83031,,25.0,RDQ006,240.8,crosswalk:2083,정관신도시1지점,false,91.6,public_toilet:1863,기장군육아종합지원센터,화장실,false,STC-0942,2,P3,25,LOW_PRIORITY,"도로 polygon 20m 이내, 15m 이내 계단 클러스터",KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.3270435,129.1816942","https://map.kakao.com/link/roadview/35.3270435,129.1816942",MANUAL_REVIEW,LOW,p3_no_nearby_crosswalk_or_facility,MANUAL_REVIEW,MEDIUM,p3_no_nearby_crosswalk_or_facility_still_needs_visual_check
stairs:1079,기장군,계단,35.3213478,129.1836603,0.00,11.54,100035909078C03910100000000023118,13.0,busan-road-polygon:82986,,14.9,RDQ006,137.1,crosswalk:1999,정관신도시(#28),false,70.2,barrier_free_facility:12616,일반음식점,음식·카페,false,STC-0963,1,P3,25,LOW_PRIORITY,도로 polygon 20m 이내,KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.3213478,129.1836603","https://map.kakao.com/link/roadview/35.3213478,129.1836603",MANUAL_REVIEW,LOW,p3_no_nearby_crosswalk_or_facility,MANUAL_REVIEW,MEDIUM,p3_no_nearby_crosswalk_or_facility_still_needs_visual_check
stairs:1107,기장군,계단,35.3393959,129.2532198,0.00,39.12,100035910061C03910100000000023233,13.1,busan-road-polygon:94867,,3.0,RDQ005,334.6,crosswalk:1924,장안용소마을,false,210.0,public_toilet:1950,수효사,화장실,false,STC-0990,1,P3,25,LOW_PRIORITY,도로 polygon 20m 이내,KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.3393959,129.2532198","https://map.kakao.com/link/roadview/35.3393959,129.2532198",MANUAL_REVIEW,LOW,p3_no_nearby_crosswalk_or_facility,MANUAL_REVIEW,MEDIUM,p3_no_nearby_crosswalk_or_facility_still_needs_visual_check
stairs:956,기장군,계단,35.2378042,129.2166715,0.00,7.65,100035913009C03910100000000022646,13.1,busan-road-polygon:110032,,10.0,RDQ006,205.6,crosswalk:2141,은성밧데리,false,74.4,barrier_free_facility:12294,평거요양병원,의료·보건,false,STC-0855,2,P3,25,LOW_PRIORITY,"도로 polygon 20m 이내, 15m 이내 계단 클러스터",KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.2378042,129.2166715","https://map.kakao.com/link/roadview/35.2378042,129.2166715",MANUAL_REVIEW,LOW,p3_no_nearby_crosswalk_or_facility,MANUAL_REVIEW,MEDIUM,p3_no_nearby_crosswalk_or_facility_still_needs_visual_check
stairs:1040,기장군,계단,35.3115053,129.2220340,0.00,14.77,100035909079C03910100000000023079,14.1,busan-road-polygon:75358,,3.0,RDQ006,1354.8,crosswalk:1957,(정관)Q지점,false,155.7,public_toilet:1938,옥정사(연리지),화장실,false,STC-0928,1,P3,25,LOW_PRIORITY,도로 polygon 20m 이내,KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.3115053,129.2220340","https://map.kakao.com/link/roadview/35.3115053,129.2220340",MANUAL_REVIEW,LOW,p3_no_nearby_crosswalk_or_facility,MANUAL_REVIEW,MEDIUM,p3_no_nearby_crosswalk_or_facility_still_needs_visual_check
stairs:878,기장군,계단,35.2664289,129.2273407,0.00,6.97,100035909100C03910100000000022409,14.6,busan-road-polygon:72471,,25.5,RDQ006,465.0,crosswalk:1932,삼덕노인정앞,false,50.6,barrier_free_facility:12893,남조타워,의료·보건,false,STC-0783,1,P3,25,LOW_PRIORITY,도로 polygon 20m 이내,KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.2664289,129.2273407","https://map.kakao.com/link/roadview/35.2664289,129.2273407",MANUAL_REVIEW,LOW,p3_no_nearby_crosswalk_or_facility,MANUAL_REVIEW,MEDIUM,p3_no_nearby_crosswalk_or_facility_still_needs_visual_check
stairs:867,기장군,계단,35.2609242,129.1481985,0.00,6.58,100035909096C03910100000000022398,14.7,busan-road-polygon:64416,,5.0,RDQ006,1404.3,crosswalk:1839,(철마IC)철마보건지소,false,1412.6,barrier_free_facility:12960,철마면복지회관,복지·돌봄,false,STC-0772,1,P3,25,LOW_PRIORITY,도로 polygon 20m 이내,KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.2609242,129.1481985","https://map.kakao.com/link/roadview/35.2609242,129.1481985",MANUAL_REVIEW,LOW,p3_no_nearby_crosswalk_or_facility,MANUAL_REVIEW,MEDIUM,p3_no_nearby_crosswalk_or_facility_still_needs_visual_check
stairs:988,기장군,계단,35.2067249,129.2066820,0.00,11.65,100035913019C03910100000000022680,15.2,busan-road-polygon:103215,,8.2,RDQ006,85.5,crosswalk:2147,내리마을,false,120.1,barrier_free_facility:12499,노인복지시설,복지·돌봄,false,STC-0882,1,P3,25,LOW_PRIORITY,도로 polygon 20m 이내,KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.2067249,129.2066820","https://map.kakao.com/link/roadview/35.2067249,129.2066820",MANUAL_REVIEW,LOW,p3_no_nearby_crosswalk_or_facility,MANUAL_REVIEW,MEDIUM,p3_no_nearby_crosswalk_or_facility_still_needs_visual_check
stairs:1098,기장군,계단,35.3197800,129.1968964,0.00,14.51,100035909078C03910100000000023137,15.3,busan-road-polygon:84877,,15.2,RDQ006,112.1,crosswalk:1966,(정관)H지점,false,52.5,public_toilet:1999,죽순,화장실,false,STC-0981,1,P3,25,LOW_PRIORITY,도로 polygon 20m 이내,KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.3197800,129.1968964","https://map.kakao.com/link/roadview/35.3197800,129.1968964",MANUAL_REVIEW,LOW,p3_no_nearby_crosswalk_or_facility,MANUAL_REVIEW,MEDIUM,p3_no_nearby_crosswalk_or_facility_still_needs_visual_check
stairs:1082,기장군,계단,35.3244919,129.1764265,0.00,9.12,100035909078C03910100000000023121,15.4,busan-road-polygon:82476,,20.0,RDQ006,76.7,crosswalk:2068,정관신도시5지점,false,79.6,public_toilet:1936,구목정공원,화장실,false,STC-0966,1,P3,25,LOW_PRIORITY,도로 polygon 20m 이내,KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.3244919,129.1764265","https://map.kakao.com/link/roadview/35.3244919,129.1764265",MANUAL_REVIEW,LOW,p3_no_nearby_crosswalk_or_facility,MANUAL_REVIEW,MEDIUM,p3_no_nearby_crosswalk_or_facility_still_needs_visual_check
stairs:951,기장군,계단,35.2385525,129.1679604,0.00,32.65,100035913007C03910100000000022624,15.4,busan-road-polygon:102125,,22.0,RDQ006,270.5,crosswalk:2098,고촌택지 B지점,false,82.8,public_toilet:1903,고촌어울림도서관,화장실,false,STC-0850,1,P3,25,LOW_PRIORITY,도로 polygon 20m 이내,KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.2385525,129.1679604","https://map.kakao.com/link/roadview/35.2385525,129.1679604",MANUAL_REVIEW,LOW,p3_no_nearby_crosswalk_or_facility,MANUAL_REVIEW,MEDIUM,p3_no_nearby_crosswalk_or_facility_still_needs_visual_check
stairs:832,기장군,계단,35.3296133,129.1714739,0.00,16.34,100035909067C03910100000000022303,16.0,busan-road-polygon:82783,,5.0,RDQ006,120.3,crosswalk:1834,정관평전마을,false,167.0,barrier_free_facility:12796,정식당,음식·카페,false,STC-0733,2,P3,25,LOW_PRIORITY,"도로 polygon 20m 이내, 15m 이내 계단 클러스터",KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.3296133,129.1714739","https://map.kakao.com/link/roadview/35.3296133,129.1714739",MANUAL_REVIEW,LOW,p3_no_nearby_crosswalk_or_facility,MANUAL_REVIEW,MEDIUM,p3_no_nearby_crosswalk_or_facility_still_needs_visual_check
stairs:919,기장군,계단,35.2656599,129.2203349,0.00,28.76,100035909099C03910100000000022450,16.4,busan-road-polygon:72060,,5.0,RDQ006,861.3,crosswalk:1902,일광고가교밑,false,211.0,public_toilet:1830,떡곡숲공원,화장실,false,STC-0818,1,P3,25,LOW_PRIORITY,도로 polygon 20m 이내,KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.2656599,129.2203349","https://map.kakao.com/link/roadview/35.2656599,129.2203349",MANUAL_REVIEW,LOW,p3_no_nearby_crosswalk_or_facility,MANUAL_REVIEW,MEDIUM,p3_no_nearby_crosswalk_or_facility_still_needs_visual_check
stairs:811,기장군,죽향공원,35.3333617,129.1700804,0.00,29.66,100035909067C03910100000000022282,16.5,busan-road-polygon:81908,,15.8,RDQ006,326.1,crosswalk:1834,정관평전마을,false,78.2,barrier_free_facility:12744,일반음식점,음식·카페,false,STC-0723,1,P3,25,LOW_PRIORITY,도로 polygon 20m 이내,KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.3333617,129.1700804","https://map.kakao.com/link/roadview/35.3333617,129.1700804",MANUAL_REVIEW,LOW,p3_no_nearby_crosswalk_or_facility,MANUAL_REVIEW,MEDIUM,p3_no_nearby_crosswalk_or_facility_still_needs_visual_check
stairs:993,기장군,계단,35.2178280,129.2053756,0.00,42.27,100035913019C03910100000000022685,17.7,busan-road-polygon:103796,,3.1,RDQ006,512.9,crosswalk:1844,승마훈련소,false,136.2,public_toilet:1982,부울고속도로해운대송정영업소,화장실,false,STC-0887,1,P3,25,LOW_PRIORITY,도로 polygon 20m 이내,KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.2178280,129.2053756","https://map.kakao.com/link/roadview/35.2178280,129.2053756",MANUAL_REVIEW,LOW,p3_no_nearby_crosswalk_or_facility,MANUAL_REVIEW,MEDIUM,p3_no_nearby_crosswalk_or_facility_still_needs_visual_check
stairs:1095,기장군,계단,35.3197743,129.1921163,0.00,18.31,100035909078C03910100000000023134,18.3,busan-road-polygon:84868,,15.2,RDQ006,47.5,crosswalk:1989,정관신도시(#33),false,123.8,public_toilet:1904,연잎,화장실,false,STC-0979,1,P3,25,LOW_PRIORITY,도로 polygon 20m 이내,KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.3197743,129.1921163","https://map.kakao.com/link/roadview/35.3197743,129.1921163",MANUAL_REVIEW,LOW,p3_no_nearby_crosswalk_or_facility,MANUAL_REVIEW,MEDIUM,p3_no_nearby_crosswalk_or_facility_still_needs_visual_check
stairs:823,기장군,계단,35.3312945,129.1705608,0.00,6.44,100035909067C03910100000000022294,18.5,busan-road-polygon:81908,,15.8,RDQ006,114.6,crosswalk:1834,정관평전마을,false,202.3,barrier_free_facility:12790,카페이니,음식·카페,false,STC-0735,1,P3,25,LOW_PRIORITY,도로 polygon 20m 이내,KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.3312945,129.1705608","https://map.kakao.com/link/roadview/35.3312945,129.1705608",MANUAL_REVIEW,LOW,p3_no_nearby_crosswalk_or_facility,MANUAL_REVIEW,MEDIUM,p3_no_nearby_crosswalk_or_facility_still_needs_visual_check
stairs:920,기장군,계단,35.2648066,129.2200279,0.00,4.60,100035909099C03910100000000022451,19.6,busan-road-polygon:72008,,5.0,RDQ006,829.4,crosswalk:1902,일광고가교밑,false,114.0,public_toilet:1830,떡곡숲공원,화장실,false,STC-0819,1,P3,25,LOW_PRIORITY,도로 polygon 20m 이내,KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.2648066,129.2200279","https://map.kakao.com/link/roadview/35.2648066,129.2200279",MANUAL_REVIEW,LOW,p3_no_nearby_crosswalk_or_facility,MANUAL_REVIEW,MEDIUM,p3_no_nearby_crosswalk_or_facility_still_needs_visual_check
