sourceId,districtGu,name,lat,lng,widthMeter,areaSquareMeter,ufid,nearestRoadDistanceM,nearestRoadSourceId,nearestRoadName,nearestRoadWidthMeter,nearestRoadPavement,nearestCrosswalkDistanceM,nearestCrosswalkSourceId,nearestCrosswalkLabel,nearCrosswalk30m,nearestFacilityDistanceM,nearestFacilitySourceId,nearestFacilityName,nearestFacilityCategory,nearFacility50m,duplicateClusterId,duplicateClusterSize,priority,priorityScore,reviewStatus,reviewReason,workset,decision,decisionConfidence,decisionReasonCode,kakaoMapUrl,kakaoRoadviewUrl,firstPassDecision,firstPassConfidence,firstPassReasonCode
stairs:1704,부산진구,계단,35.1457278,129.0163071,0.00,30.33,100035913041C03910100000000009993,7.8,busan-road-polygon:152682,,10.0,RDQ006,358.3,crosswalk:1281,주원초교,false,187.2,public_toilet:528,"개금1,3세대행복마을센터",화장실,false,STC-1538,1,P3,25,LOW_PRIORITY,도로 polygon 20m 이내,KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.1457278,129.0163071","https://map.kakao.com/link/roadview/35.1457278,129.0163071",MANUAL_REVIEW,MEDIUM,p3_close_road_generic_needs_visual_check
stairs:1764,부산진구,계단,35.1551027,129.0472837,2.50,26.70,100035913032C03910100000000021361,8.0,busan-road-polygon:155420,,24.7,RDQ006,283.4,crosswalk:1307,,false,254.5,barrier_free_facility:4163,가남경로당,복지·돌봄,false,STC-1594,1,P3,25,LOW_PRIORITY,도로 polygon 20m 이내,KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.1551027,129.0472837","https://map.kakao.com/link/roadview/35.1551027,129.0472837",MANUAL_REVIEW,MEDIUM,p3_close_road_generic_needs_visual_check
stairs:1727,부산진구,계단,35.1574962,129.0221420,0.00,6.07,100035913031C03910100000000010126,8.4,busan-road-polygon:151560,,6.0,RDQ006,212.2,crosswalk:1441,개금초교삼거리,false,191.8,public_toilet:424,진성주유소,화장실,false,STC-1561,1,P3,25,LOW_PRIORITY,도로 polygon 20m 이내,KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.1574962,129.0221420","https://map.kakao.com/link/roadview/35.1574962,129.0221420",MANUAL_REVIEW,LOW,p3_no_nearby_crosswalk_or_facility
stairs:1612,부산진구,계단,35.1510971,129.0722998,0.00,35.87,100035913033C03910100000000008567,8.6,busan-road-polygon:147623,,8.0,RDQ006,359.4,crosswalk:1344,성북초교,false,243.2,public_toilet:644,황령산유원지 생태숲,화장실,false,STC-1451,1,P3,25,LOW_PRIORITY,도로 polygon 20m 이내,KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.1510971,129.0722998","https://map.kakao.com/link/roadview/35.1510971,129.0722998",MANUAL_REVIEW,MEDIUM,p3_close_road_generic_needs_visual_check
stairs:1630,부산진구,계단,35.1670462,129.0639396,0.00,6.86,100035913033C03910100000000008924,8.8,busan-road-polygon:144705,,3.0,RDQ006,166.2,crosswalk:1320,,false,129.6,public_toilet:389,범전치안센터,화장실,false,STC-1467,1,P3,25,LOW_PRIORITY,도로 polygon 20m 이내,KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.1670462,129.0639396","https://map.kakao.com/link/roadview/35.1670462,129.0639396",MANUAL_REVIEW,MEDIUM,p3_close_road_generic_needs_visual_check
stairs:1706,부산진구,계단,35.1461870,129.0152235,0.00,48.17,100035913041C03910100000000009995,9.0,busan-road-polygon:152472,,7.5,RDQ006,437.4,crosswalk:1281,주원초교,false,283.9,public_toilet:528,"개금1,3세대행복마을센터",화장실,false,STC-1540,1,P3,25,LOW_PRIORITY,도로 polygon 20m 이내,KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.1461870,129.0152235","https://map.kakao.com/link/roadview/35.1461870,129.0152235",MANUAL_REVIEW,MEDIUM,p3_close_road_generic_needs_visual_check
stairs:1592,부산진구,계단,35.1517086,129.0727478,0.00,37.55,100035913033C03910100000000008547,9.1,busan-road-polygon:147616,,6.0,RDQ006,398.8,crosswalk:1292,진여중정문(동성중고교),false,269.2,public_toilet:635,황령산유원지 생태숲(상부),화장실,false,STC-1431,1,P3,25,LOW_PRIORITY,도로 polygon 20m 이내,KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.1517086,129.0727478","https://map.kakao.com/link/roadview/35.1517086,129.0727478",MANUAL_REVIEW,MEDIUM,p3_close_road_generic_needs_visual_check
stairs:1588,부산진구,계단,35.1510478,129.0730340,0.00,40.74,100035913033C03910100000000008543,9.2,busan-road-polygon:147710,,3.0,RDQ006,424.9,crosswalk:1344,성북초교,false,201.3,public_toilet:644,황령산유원지 생태숲,화장실,false,STC-1427,1,P3,25,LOW_PRIORITY,도로 polygon 20m 이내,KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.1510478,129.0730340","https://map.kakao.com/link/roadview/35.1510478,129.0730340",MANUAL_REVIEW,MEDIUM,p3_close_road_generic_needs_visual_check
stairs:1606,부산진구,계단,35.1510890,129.0725500,0.00,37.04,100035913033C03910100000000008561,9.3,busan-road-polygon:147615,,4.0,RDQ006,381.8,crosswalk:1344,성북초교,false,228.3,public_toilet:644,황령산유원지 생태숲,화장실,false,STC-1445,1,P3,25,LOW_PRIORITY,도로 polygon 20m 이내,KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.1510890,129.0725500","https://map.kakao.com/link/roadview/35.1510890,129.0725500",MANUAL_REVIEW,MEDIUM,p3_close_road_generic_needs_visual_check
stairs:1710,부산진구,개금롯데캐슬,35.1546331,129.0257725,0.00,20.39,100035913032C03910100000000010109,11.3,busan-road-polygon:150184,,8.0,RDQ006,171.1,crosswalk:1359,개금동 새마을금고 주변,false,129.7,barrier_free_facility:4288,의원·치과의원·한의원·조산소·산후조리원,의료·보건,false,STC-1544,1,P3,25,LOW_PRIORITY,도로 polygon 20m 이내,KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.1546331,129.0257725","https://map.kakao.com/link/roadview/35.1546331,129.0257725",MANUAL_REVIEW,LOW,p3_no_nearby_crosswalk_or_facility
stairs:1728,부산진구,계단,35.1553903,129.0161416,0.00,19.73,100035913031C03910100000000010127,11.7,busan-road-polygon:152378,,11.2,RDQ006,165.5,crosswalk:2332,개금LG아파트,false,386.6,public_toilet:547,지하철 개금역(부산백병원),화장실,false,STC-1562,1,P3,25,LOW_PRIORITY,도로 polygon 20m 이내,KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.1553903,129.0161416","https://map.kakao.com/link/roadview/35.1553903,129.0161416",MANUAL_REVIEW,LOW,p3_no_nearby_crosswalk_or_facility
stairs:1729,부산진구,계단,35.1763953,129.0441778,2.10,32.23,100035913022C03910100000000020867,13.6,busan-road-polygon:156813,,3.0,RDQ006,386.3,crosswalk:1408,초읍창곡시장입구,false,397.4,barrier_free_facility:4022,부산진지역자활센터,복지·돌봄,false,STC-1563,1,P3,25,LOW_PRIORITY,도로 polygon 20m 이내,KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.1763953,129.0441778","https://map.kakao.com/link/roadview/35.1763953,129.0441778",MANUAL_REVIEW,LOW,p3_no_nearby_crosswalk_or_facility
stairs:1812,부산진구,계단,35.1808188,129.0540309,0.00,4.18,100035913023C03910100000000040316,14.7,busan-road-polygon:159115,,3.0,RDQ006,199.3,crosswalk:1255,"부산진고교(초읍초교,금성탕직결)",false,295.3,public_toilet:581,성지지구대,화장실,false,STC-1640,1,P3,25,LOW_PRIORITY,도로 polygon 20m 이내,KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.1808188,129.0540309","https://map.kakao.com/link/roadview/35.1808188,129.0540309",MANUAL_REVIEW,LOW,p3_no_nearby_crosswalk_or_facility
stairs:1570,부산진구,감로사,35.1625366,129.0693521,0.00,20.11,100035913033C03910100000000008525,14.9,busan-road-polygon:143940,,6.0,RDQ006,229.0,crosswalk:1348,전포동우리탕,false,170.4,barrier_free_facility:3557,부산장애인직업적응훈련센터,복지·돌봄,false,STC-1410,1,P3,25,LOW_PRIORITY,도로 polygon 20m 이내,KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.1625366,129.0693521","https://map.kakao.com/link/roadview/35.1625366,129.0693521",MANUAL_REVIEW,LOW,p3_no_nearby_crosswalk_or_facility
stairs:1752,부산진구,서면동일파크스위트3차,35.1655377,129.0464847,1.50,18.09,100035913032C03910100000000021349,14.9,busan-road-polygon:157736,,29.0,RDQ006,102.3,crosswalk:1410,세민약국,false,310.5,public_toilet:404,부암1동주민센터,화장실,false,STC-1583,3,P3,25,LOW_PRIORITY,"도로 polygon 20m 이내, 15m 이내 계단 클러스터",KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.1655377,129.0464847","https://map.kakao.com/link/roadview/35.1655377,129.0464847",MANUAL_REVIEW,LOW,p3_no_nearby_crosswalk_or_facility
stairs:1677,부산진구,계단,35.1641692,129.0617185,0.00,14.20,100035913033C03910100000000008971,15.2,busan-road-polygon:145997,,14.0,RDQ006,161.1,crosswalk:1515,삼전로타리,false,58.0,charging_station:72,지하철 1호선 서면역,전동보장구 충전소,false,STC-1511,1,P3,25,LOW_PRIORITY,도로 polygon 20m 이내,KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.1641692,129.0617185","https://map.kakao.com/link/roadview/35.1641692,129.0617185",MANUAL_REVIEW,LOW,p3_no_nearby_crosswalk_or_facility
stairs:1682,부산진구,더샵센트럴스퀘어,35.1519708,129.0617519,0.00,47.39,100035913033C03910100000000008976,17.3,busan-road-polygon:148868,,13.0,RDQ006,49.1,crosswalk:1226,경남공고,false,74.2,restaurant:143,밥앤밥 센트럴스퀘어,음식·카페,false,STC-1516,1,P3,25,LOW_PRIORITY,도로 polygon 20m 이내,KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.1519708,129.0617519","https://map.kakao.com/link/roadview/35.1519708,129.0617519",MANUAL_REVIEW,LOW,p3_no_nearby_crosswalk_or_facility
stairs:2051,북구,부산북부경찰서만덕지구대,35.2057173,129.0391574,2.00,13.89,100035913012C03910100000000021523,2.5,busan-road-polygon:167417,,3.0,RDQ006,384.3,crosswalk:628,백양초교정문,false,18.7,barrier_free_facility:6237,만덕지구대,행정·공공기관,true,STC-1847,1,P1,65,CANDIDATE,"도로 polygon 5m 이내, 편의시설 50m 이내",KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.2057173,129.0391574","https://map.kakao.com/link/roadview/35.2057173,129.0391574",MANUAL_REVIEW,MEDIUM,p1_named_place_needs_context_check
stairs:1953,북구,계단,35.2048986,129.0069565,0.00,73.17,100035913011C03910100000000008843,7.6,busan-road-polygon:165050,,8.9,RDQ006,241.6,crosswalk:711,구포 교보생명,false,60.5,barrier_free_facility:6441,당산경로당,복지·돌봄,false,STC-1760,1,P3,30,LOW_PRIORITY,"도로 polygon 20m 이내, 폭/면적 기준 큼",KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.2048986,129.0069565","https://map.kakao.com/link/roadview/35.2048986,129.0069565",MANUAL_REVIEW,MEDIUM,p3_close_road_generic_needs_visual_check
stairs:2064,북구,계단,35.2080327,129.0449203,6.00,7.26,100035913012C03910100000000021536,10.6,busan-road-polygon:168141,,2.0,RDQ005,675.9,crosswalk:604,신만덕사거리,false,259.5,barrier_free_facility:6196,해뜨락 요양병원,의료·보건,false,STC-1853,6,P3,30,LOW_PRIORITY,"도로 polygon 20m 이내, 폭/면적 기준 큼, 15m 이내 계단 클러스터",KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.2080327,129.0449203","https://map.kakao.com/link/roadview/35.2080327,129.0449203",MANUAL_REVIEW,LOW,p3_no_nearby_crosswalk_or_facility
stairs:2063,북구,계단,35.2080918,129.0449151,3.00,10.89,100035913012C03910100000000021535,11.2,busan-road-polygon:167835,,3.0,RDQ006,672.7,crosswalk:604,신만덕사거리,false,252.9,barrier_free_facility:6196,해뜨락 요양병원,의료·보건,false,STC-1853,6,P3,30,LOW_PRIORITY,"도로 polygon 20m 이내, 폭/면적 기준 큼, 15m 이내 계단 클러스터",KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.2080918,129.0449151","https://map.kakao.com/link/roadview/35.2080918,129.0449151",MANUAL_REVIEW,LOW,p3_no_nearby_crosswalk_or_facility
stairs:2055,북구,계단,35.2162605,129.0498020,3.00,9.49,100035913012C03910100000000021527,11.5,busan-road-polygon:168295,,3.0,RDQ005,1060.6,crosswalk:760,만덕로타리,false,64.9,public_toilet:962,병풍사주차장,화장실,false,STC-1851,2,P3,30,LOW_PRIORITY,"도로 polygon 20m 이내, 폭/면적 기준 큼, 15m 이내 계단 클러스터",KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.2162605,129.0498020","https://map.kakao.com/link/roadview/35.2162605,129.0498020",MANUAL_REVIEW,LOW,p3_no_nearby_crosswalk_or_facility
stairs:1987,북구,계단,35.1939220,129.0110775,0.00,264.23,100035913021C03910100000000008890,14.3,busan-road-polygon:166488,,8.5,RDQ006,162.4,crosswalk:615,구포해피타운,false,222.5,public_toilet:923,장선종합사회복지관,화장실,false,STC-1790,1,P3,30,LOW_PRIORITY,"도로 polygon 20m 이내, 폭/면적 기준 큼",KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.1939220,129.0110775","https://map.kakao.com/link/roadview/35.1939220,129.0110775",MANUAL_REVIEW,LOW,p3_no_nearby_crosswalk_or_facility
stairs:2033,북구,계단,35.2602121,129.0139738,0.00,150.84,100035909091C03910100000000010272,15.6,busan-road-polygon:162007,부산-강릉선,30.0,RDQ006,205.7,crosswalk:603,금곡중학교앞(금곡초교정문앞),false,69.6,public_toilet:983,좋은리버뷰요양병원,화장실,false,STC-1829,1,P3,30,LOW_PRIORITY,"도로 polygon 20m 이내, 폭/면적 기준 큼",KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.2602121,129.0139738","https://map.kakao.com/link/roadview/35.2602121,129.0139738",MANUAL_REVIEW,LOW,p3_no_nearby_crosswalk_or_facility
stairs:2054,북구,계단,35.2022579,129.0359563,3.00,213.15,100035913012C03910100000000021526,17.7,busan-road-polygon:167583,,16.0,RDQ006,260.7,crosswalk:649,만덕택지(3)-2(신덕초교 앞),false,61.2,public_toilet:907,만덕종합사회복지관,화장실,false,STC-1850,1,P3,30,LOW_PRIORITY,"도로 polygon 20m 이내, 폭/면적 기준 큼",KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.2022579,129.0359563","https://map.kakao.com/link/roadview/35.2022579,129.0359563",MANUAL_REVIEW,LOW,p3_no_nearby_crosswalk_or_facility
stairs:1988,북구,계단,35.1943536,129.0127096,0.00,315.45,100035913021C03910100000000008891,17.9,busan-road-polygon:166475,,7.2,RDQ006,225.1,crosswalk:615,구포해피타운,false,358.6,public_toilet:892,구포3동행정복지센터,화장실,false,STC-1791,1,P3,30,LOW_PRIORITY,"도로 polygon 20m 이내, 폭/면적 기준 큼",KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.1943536,129.0127096","https://map.kakao.com/link/roadview/35.1943536,129.0127096",MANUAL_REVIEW,LOW,p3_no_nearby_crosswalk_or_facility
stairs:2022,북구,계단,35.1961154,128.9970539,0.00,159.57,100035816030C03910100000000009433,18.1,busan-road-polygon:161152,,11.0,RDQ006,225.4,crosswalk:733,구포삼정그린코아,false,197.2,public_toilet:990,구포도서관,화장실,false,STC-1815,3,P3,30,LOW_PRIORITY,"도로 polygon 20m 이내, 폭/면적 기준 큼, 15m 이내 계단 클러스터",KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.1961154,128.9970539","https://map.kakao.com/link/roadview/35.1961154,128.9970539",MANUAL_REVIEW,LOW,p3_no_nearby_crosswalk_or_facility
stairs:1980,북구,계단,35.2013230,129.0036698,0.00,4.26,100035913011C03910100000000008881,5.4,busan-road-polygon:166350,,4.8,RDQ006,138.0,crosswalk:609,경혜여고,false,152.9,public_toilet:978,경덕주유소,화장실,false,STC-1783,1,P3,25,LOW_PRIORITY,도로 polygon 20m 이내,KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.2013230,129.0036698","https://map.kakao.com/link/roadview/35.2013230,129.0036698",MANUAL_REVIEW,LOW,p3_no_nearby_crosswalk_or_facility
stairs:2041,북구,계단,35.2513517,129.0436550,1.20,44.44,100035909092C03910100000000021495,5.4,busan-road-polygon:161947,,3.0,RDQ005,2553.1,crosswalk:621,대천주택앞,false,93.5,public_toilet:974,화명수목원관리사업소,화장실,false,STC-1837,1,P3,25,LOW_PRIORITY,도로 polygon 20m 이내,KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.2513517,129.0436550","https://map.kakao.com/link/roadview/35.2513517,129.0436550",MANUAL_REVIEW,MEDIUM,p3_close_road_generic_needs_visual_check
stairs:1982,북구,계단,35.1988225,129.0060931,0.00,19.37,100035913021C03910100000000008883,6.7,busan-road-polygon:165988,,19.5,RDQ006,31.9,crosswalk:723,"포천사거리,직결",false,182.9,barrier_free_facility:6396,백세재활주간보호센터,복지·돌봄,false,STC-1785,1,P3,25,LOW_PRIORITY,도로 polygon 20m 이내,KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.1988225,129.0060931","https://map.kakao.com/link/roadview/35.1988225,129.0060931",MANUAL_REVIEW,MEDIUM,p3_close_road_generic_needs_visual_check
stairs:1832,북구,계단,35.2415187,129.0174871,0.00,6.20,100035913001C03910100000000008670,6.8,busan-road-polygon:166851,,7.0,RDQ006,120.4,crosswalk:621,대천주택앞,false,110.8,barrier_free_facility:6075,대천경로당,복지·돌봄,false,STC-1658,1,P3,25,LOW_PRIORITY,도로 polygon 20m 이내,KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.2415187,129.0174871","https://map.kakao.com/link/roadview/35.2415187,129.0174871",MANUAL_REVIEW,MEDIUM,p3_close_road_generic_needs_visual_check
stairs:1932,북구,계단,35.2161058,129.0229932,0.00,3.19,100035913011C03910100000000008819,7.2,busan-road-polygon:162609,,15.6,RDQ006,216.1,crosswalk:585,부산기능대학입구,false,212.5,barrier_free_facility:6272,우창웰스타운 비동,복지·돌봄,false,STC-1740,1,P3,25,LOW_PRIORITY,도로 polygon 20m 이내,KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.2161058,129.0229932","https://map.kakao.com/link/roadview/35.2161058,129.0229932",MANUAL_REVIEW,MEDIUM,p3_close_road_generic_needs_visual_check
stairs:1981,북구,계단,35.2026878,129.0030269,0.00,4.52,100035913011C03910100000000008882,7.6,busan-road-polygon:166287,,11.0,RDQ006,143.0,crosswalk:609,경혜여고,false,228.9,barrier_free_facility:6392,구포정형외과,복지·돌봄,false,STC-1784,1,P3,25,LOW_PRIORITY,도로 polygon 20m 이내,KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.2026878,129.0030269","https://map.kakao.com/link/roadview/35.2026878,129.0030269",MANUAL_REVIEW,MEDIUM,p3_close_road_generic_needs_visual_check
stairs:1849,북구,계단,35.2403831,129.0114958,0.00,21.69,100035913001C03910100000000008696,8.9,busan-road-polygon:166891,,23.5,RDQ006,56.0,crosswalk:666,화명2지구(12)(화명고교 앞 사거리),false,272.7,public_toilet:880,두꺼비주유소,화장실,false,STC-1669,1,P3,25,LOW_PRIORITY,도로 polygon 20m 이내,KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.2403831,129.0114958","https://map.kakao.com/link/roadview/35.2403831,129.0114958",MANUAL_REVIEW,LOW,p3_no_nearby_crosswalk_or_facility
stairs:1920,북구,계단,35.2137518,129.0156532,0.00,6.17,100035913011C03910100000000008803,8.9,busan-road-polygon:163393,,12.6,RDQ006,99.9,crosswalk:527,덕천시영아파트,false,137.3,public_toilet:957,북부산새마을금고주유소,화장실,false,STC-1729,1,P3,25,LOW_PRIORITY,도로 polygon 20m 이내,KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.2137518,129.0156532","https://map.kakao.com/link/roadview/35.2137518,129.0156532",MANUAL_REVIEW,LOW,p3_no_nearby_crosswalk_or_facility
stairs:2070,북구,계단,35.2162574,129.0499338,0.00,9.56,100035913012C03910100000000021860,9.6,busan-road-polygon:168168,,1.5,RDQ005,1071.8,crosswalk:760,만덕로타리,false,53.6,public_toilet:962,병풍사주차장,화장실,false,STC-1851,2,P3,25,LOW_PRIORITY,"도로 polygon 20m 이내, 15m 이내 계단 클러스터",KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.2162574,129.0499338","https://map.kakao.com/link/roadview/35.2162574,129.0499338",MANUAL_REVIEW,MEDIUM,p3_close_road_generic_needs_visual_check
stairs:1979,북구,계단,35.2005403,129.0033258,0.00,36.81,100035913011C03910100000000008880,11.0,busan-road-polygon:166358,,9.0,RDQ006,197.8,crosswalk:611,"포천사거리,직결",false,105.2,public_toilet:888,부산솔로몬로파크,화장실,false,STC-1782,1,P3,25,LOW_PRIORITY,도로 polygon 20m 이내,KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.2005403,129.0033258","https://map.kakao.com/link/roadview/35.2005403,129.0033258",MANUAL_REVIEW,LOW,p3_no_nearby_crosswalk_or_facility
stairs:2000,북구,부산광역시소방안전본부,35.2101477,129.0005623,0.00,24.05,100035913011C03910100000000009410,11.0,busan-road-polygon:164272,,11.0,RDQ006,98.2,crosswalk:724,구포맨션,false,136.8,barrier_free_facility:6385,바르도호텔,숙박,false,STC-1802,1,P3,25,LOW_PRIORITY,도로 polygon 20m 이내,KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.2101477,129.0005623","https://map.kakao.com/link/roadview/35.2101477,129.0005623",MANUAL_REVIEW,LOW,p3_no_nearby_crosswalk_or_facility
stairs:1848,북구,계단,35.2405646,129.0114977,0.00,22.00,100035913001C03910100000000008695,11.6,busan-road-polygon:166891,,23.5,RDQ006,42.4,crosswalk:667,화명2지구(12)(화명고교 앞 사거리),false,268.6,public_toilet:880,두꺼비주유소,화장실,false,STC-1668,1,P3,25,LOW_PRIORITY,도로 polygon 20m 이내,KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.2405646,129.0114977","https://map.kakao.com/link/roadview/35.2405646,129.0114977",MANUAL_REVIEW,LOW,p3_no_nearby_crosswalk_or_facility
stairs:1833,북구,계단,35.2427202,129.0208745,0.00,5.10,100035913001C03910100000000008671,13.0,busan-road-polygon:166803,,10.0,RDQ006,283.1,crosswalk:621,대천주택앞,false,129.0,barrier_free_facility:6072,화명2동주민센터,행정·공공기관,false,STC-1659,1,P3,25,LOW_PRIORITY,도로 polygon 20m 이내,KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.2427202,129.0208745","https://map.kakao.com/link/roadview/35.2427202,129.0208745",MANUAL_REVIEW,LOW,p3_no_nearby_crosswalk_or_facility
stairs:2004,북구,계단,35.2159904,129.0045054,0.00,42.88,100035913011C03910100000000009414,14.2,busan-road-polygon:168646,,7.5,RDQ006,43.9,crosswalk:753,공원주유소,false,202.4,public_toilet:909,북구문화예술회관,화장실,false,STC-1805,1,P3,25,LOW_PRIORITY,도로 polygon 20m 이내,KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.2159904,129.0045054","https://map.kakao.com/link/roadview/35.2159904,129.0045054",MANUAL_REVIEW,LOW,p3_no_nearby_crosswalk_or_facility
stairs:1892,북구,계단,35.2214831,129.0088165,0.00,40.09,100035913011C03910100000000008743,14.7,busan-road-polygon:168573,부산-강릉선,32.3,RDQ006,115.6,crosswalk:750,화명주공아파트정문,false,180.1,charging_station:89,수정역,전동보장구 충전소,false,STC-1704,1,P3,25,LOW_PRIORITY,도로 polygon 20m 이내,KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.2214831,129.0088165","https://map.kakao.com/link/roadview/35.2214831,129.0088165",MANUAL_REVIEW,LOW,p3_no_nearby_crosswalk_or_facility
stairs:1901,북구,계단,35.2056014,129.0312531,0.00,30.66,100035913012C03910100000000008775,16.0,busan-road-polygon:164514,,22.0,RDQ006,136.8,crosswalk:627,만덕택지(3)-1(공용의청사앞),false,206.3,public_toilet:878,만덕119안전센터 화장실,화장실,false,STC-1712,1,P3,25,LOW_PRIORITY,도로 polygon 20m 이내,KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.2056014,129.0312531","https://map.kakao.com/link/roadview/35.2056014,129.0312531",MANUAL_REVIEW,LOW,p3_no_nearby_crosswalk_or_facility
stairs:2065,북구,계단,35.2080811,129.0449896,2.20,7.85,100035913012C03910100000000021537,16.8,busan-road-polygon:167835,,3.0,RDQ006,679.3,crosswalk:604,신만덕사거리,false,254.7,barrier_free_facility:6196,해뜨락 요양병원,의료·보건,false,STC-1853,6,P3,25,LOW_PRIORITY,"도로 polygon 20m 이내, 15m 이내 계단 클러스터",KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.2080811,129.0449896","https://map.kakao.com/link/roadview/35.2080811,129.0449896",MANUAL_REVIEW,LOW,p3_no_nearby_crosswalk_or_facility
