sourceId,districtGu,name,lat,lng,widthMeter,areaSquareMeter,ufid,nearestRoadDistanceM,nearestRoadSourceId,nearestRoadName,nearestRoadWidthMeter,nearestRoadPavement,nearestCrosswalkDistanceM,nearestCrosswalkSourceId,nearestCrosswalkLabel,nearCrosswalk30m,nearestFacilityDistanceM,nearestFacilitySourceId,nearestFacilityName,nearestFacilityCategory,nearFacility50m,duplicateClusterId,duplicateClusterSize,priority,priorityScore,reviewStatus,reviewReason,workset,decision,decisionConfidence,decisionReasonCode,kakaoMapUrl,kakaoRoadviewUrl
stairs:433,금정구,금정힐스테이트아파트,35.2397484,129.0815454,3.00,13.74,100035913004C03910100000000021642,0.0,busan-road-polygon:56618,,14.0,RDQ006,445.4,crosswalk:3287,제일김약국,false,318.4,barrier_free_facility:8496,장전1동 행정복지센터,행정·공공기관,false,STC-0397,1,P1,65,CANDIDATE,"도로 polygon과 겹침, 폭/면적 기준 큼",RESIDENTIAL_MANUAL_REVIEW,EXCLUDE_PRIVATE_RESIDENTIAL,HIGH,name_has_private_internal_keyword:아파트,"https://map.kakao.com/link/map/35.2397484,129.0815454","https://map.kakao.com/link/roadview/35.2397484,129.0815454"
stairs:467,금정구,장전현대2차아파트,35.2353889,129.0833580,3.50,136.39,100035913004C03910100000000021676,3.9,busan-road-polygon:56718,,10.8,RDQ006,263.0,crosswalk:3343,장전현대볼링센터,false,246.1,barrier_free_facility:8497,금샘복지센터,복지·돌봄,false,STC-0428,1,P1,55,CANDIDATE,"도로 polygon 5m 이내, 폭/면적 기준 큼",RESIDENTIAL_MANUAL_REVIEW,EXCLUDE_PRIVATE_RESIDENTIAL,HIGH,name_has_private_internal_keyword:아파트,"https://map.kakao.com/link/map/35.2353889,129.0833580","https://map.kakao.com/link/roadview/35.2353889,129.0833580"
stairs:728,금정구,부곡뉴그린아파트,35.2186403,129.0942344,0.00,6.50,100035913014C03910100000000022812,4.4,busan-road-polygon:54542,,4.4,RDQ006,360.8,crosswalk:3363,서동 서명초등학교,false,442.1,barrier_free_facility:9061,금정구 장애인복지관,복지·돌봄,false,STC-0651,1,P1,50,CANDIDATE,도로 polygon 5m 이내,RESIDENTIAL_MANUAL_REVIEW,EXCLUDE_PRIVATE_RESIDENTIAL,HIGH,name_has_private_internal_keyword:아파트,"https://map.kakao.com/link/map/35.2186403,129.0942344","https://map.kakao.com/link/roadview/35.2186403,129.0942344"
stairs:648,금정구,장미아파트,35.2230662,129.1114953,0.00,16.02,100035913015C03910100000000022572,5.5,busan-road-polygon:60026,,10.0,RDQ006,129.9,crosswalk:3330,금사여중,false,190.9,barrier_free_facility:9096,금동경로당,복지·돌봄,false,STC-0581,1,P3,25,LOW_PRIORITY,도로 polygon 20m 이내,RESIDENTIAL_MANUAL_REVIEW,EXCLUDE_PRIVATE_RESIDENTIAL,HIGH,name_has_private_internal_keyword:아파트,"https://map.kakao.com/link/map/35.2230662,129.1114953","https://map.kakao.com/link/roadview/35.2230662,129.1114953"
stairs:713,금정구,부곡뉴그린아파트,35.2195989,129.0953546,0.00,20.23,100035913014C03910100000000022789,8.6,busan-road-polygon:54246,,12.5,RDQ006,303.0,crosswalk:3259,서동초교,false,328.4,barrier_free_facility:9061,금정구 장애인복지관,복지·돌봄,false,STC-0639,1,P3,25,LOW_PRIORITY,도로 polygon 20m 이내,RESIDENTIAL_MANUAL_REVIEW,EXCLUDE_PRIVATE_RESIDENTIAL,HIGH,name_has_private_internal_keyword:아파트,"https://map.kakao.com/link/map/35.2195989,129.0953546","https://map.kakao.com/link/roadview/35.2195989,129.0953546"
stairs:643,금정구,서동아신아파트,35.2219333,129.1063448,0.00,10.50,100035913015C03910100000000022567,17.0,busan-road-polygon:60263,,10.0,RDQ006,189.9,crosswalk:3321,금정전자공고,false,533.6,barrier_free_facility:9098,금사회동동행정복지센터,행정·공공기관,false,STC-0577,1,P3,25,LOW_PRIORITY,도로 polygon 20m 이내,RESIDENTIAL_MANUAL_REVIEW,EXCLUDE_PRIVATE_RESIDENTIAL,HIGH,name_has_private_internal_keyword:아파트,"https://map.kakao.com/link/map/35.2219333,129.1063448","https://map.kakao.com/link/roadview/35.2219333,129.1063448"
stairs:422,금정구,SK뷰1단지아파트,35.2447525,129.0856094,4.00,16.08,100035913004C03910100000000021631,30.6,busan-road-polygon:56790,,24.3,RDQ006,222.9,crosswalk:3289,파고다맨션,false,123.7,charging_station:10,구서1동행정복지센터,전동보장구 충전소,false,STC-0387,1,P4,5,LOW_PRIORITY,"도로 polygon 20m 초과, 폭/면적 기준 큼",RESIDENTIAL_MANUAL_REVIEW,EXCLUDE_PRIVATE_RESIDENTIAL,HIGH,name_has_private_internal_keyword:아파트,"https://map.kakao.com/link/map/35.2447525,129.0856094","https://map.kakao.com/link/roadview/35.2447525,129.0856094"
stairs:464,금정구,금정산SK뷰아파트,35.2270821,129.0812698,4.00,17.50,100035913004C03910100000000021673,44.1,busan-road-polygon:52355,,16.8,RDQ006,167.0,crosswalk:3395,문영학원,false,78.7,charging_station:9,장전2동행전복지센터,전동보장구 충전소,false,STC-0426,1,P4,5,LOW_PRIORITY,"도로 polygon 20m 초과, 폭/면적 기준 큼",RESIDENTIAL_MANUAL_REVIEW,EXCLUDE_PRIVATE_RESIDENTIAL,HIGH,name_has_private_internal_keyword:아파트,"https://map.kakao.com/link/map/35.2270821,129.0812698","https://map.kakao.com/link/roadview/35.2270821,129.0812698"
stairs:470,금정구,금정산SK뷰아파트,35.2264484,129.0809962,26.00,21.91,100035913004C03910100000000021679,65.4,busan-road-polygon:52547,,28.3,RDQ006,96.8,crosswalk:3395,문영학원,false,144.1,charging_station:9,장전2동행전복지센터,전동보장구 충전소,false,STC-0431,1,P4,5,LOW_PRIORITY,"도로 polygon 20m 초과, 폭/면적 기준 큼",RESIDENTIAL_MANUAL_REVIEW,EXCLUDE_PRIVATE_RESIDENTIAL,HIGH,name_has_private_internal_keyword:아파트,"https://map.kakao.com/link/map/35.2264484,129.0809962","https://map.kakao.com/link/roadview/35.2264484,129.0809962"
stairs:469,금정구,금정산SK뷰아파트,35.2265646,129.0806175,4.20,20.79,100035913004C03910100000000021678,67.3,busan-road-polygon:52547,,28.3,RDQ006,87.7,crosswalk:3395,문영학원,false,135.0,charging_station:9,장전2동행전복지센터,전동보장구 충전소,false,STC-0430,1,P4,5,LOW_PRIORITY,"도로 polygon 20m 초과, 폭/면적 기준 큼",RESIDENTIAL_MANUAL_REVIEW,EXCLUDE_PRIVATE_RESIDENTIAL,HIGH,name_has_private_internal_keyword:아파트,"https://map.kakao.com/link/map/35.2265646,129.0806175","https://map.kakao.com/link/roadview/35.2265646,129.0806175"
stairs:459,금정구,금정산SK뷰아파트,35.2266410,129.0802011,3.20,21.15,100035913004C03910100000000021668,74.0,busan-road-polygon:52492,,28.3,RDQ006,89.0,crosswalk:3395,문영학원,false,141.2,charging_station:9,장전2동행전복지센터,전동보장구 충전소,false,STC-0421,1,P4,5,LOW_PRIORITY,"도로 polygon 20m 초과, 폭/면적 기준 큼",RESIDENTIAL_MANUAL_REVIEW,EXCLUDE_PRIVATE_RESIDENTIAL,HIGH,name_has_private_internal_keyword:아파트,"https://map.kakao.com/link/map/35.2266410,129.0802011","https://map.kakao.com/link/roadview/35.2266410,129.0802011"
stairs:477,금정구,금정산SK뷰아파트,35.2267174,129.0797807,3.00,15.01,100035913004C03910100000000021686,83.4,busan-road-polygon:52631,,26.0,RDQ006,96.7,crosswalk:3394,문영학원,false,157.3,charging_station:9,장전2동행전복지센터,전동보장구 충전소,false,STC-0437,1,P4,5,LOW_PRIORITY,"도로 polygon 20m 초과, 폭/면적 기준 큼",RESIDENTIAL_MANUAL_REVIEW,EXCLUDE_PRIVATE_RESIDENTIAL,HIGH,name_has_private_internal_keyword:아파트,"https://map.kakao.com/link/map/35.2267174,129.0797807","https://map.kakao.com/link/roadview/35.2267174,129.0797807"
stairs:744,금정구,현대아파트,35.2294284,129.0952545,0.00,8.50,100035913004C03910100000000022828,84.8,busan-road-polygon:55485,,4.0,RDQ006,270.6,crosswalk:3345,대동대학(대동간호전문대),false,237.1,barrier_free_facility:8910,부곡2동 행정복지센터,행정·공공기관,false,STC-0662,2,P4,0,LOW_PRIORITY,"도로 polygon 20m 초과, 15m 이내 계단 클러스터",RESIDENTIAL_MANUAL_REVIEW,EXCLUDE_PRIVATE_RESIDENTIAL,HIGH,name_has_private_internal_keyword:아파트,"https://map.kakao.com/link/map/35.2294284,129.0952545","https://map.kakao.com/link/roadview/35.2294284,129.0952545"
stairs:741,금정구,현대아파트,35.2293910,129.0953957,0.00,39.68,100035913004C03910100000000022825,91.8,busan-road-polygon:55539,,4.5,RDQ006,283.8,crosswalk:3345,대동대학(대동간호전문대),false,250.5,barrier_free_facility:8910,부곡2동 행정복지센터,행정·공공기관,false,STC-0662,2,P4,0,LOW_PRIORITY,"도로 polygon 20m 초과, 15m 이내 계단 클러스터",RESIDENTIAL_MANUAL_REVIEW,EXCLUDE_PRIVATE_RESIDENTIAL,HIGH,name_has_private_internal_keyword:아파트,"https://map.kakao.com/link/map/35.2293910,129.0953957","https://map.kakao.com/link/roadview/35.2293910,129.0953957"
stairs:812,기장군,정관휴먼시아아파트,35.3272164,129.1692233,0.00,58.41,100035909067C03910100000000022283,4.9,busan-road-polygon:81720,,28.0,RDQ006,22.0,crosswalk:1873,,true,328.2,public_toilet:1815,나무누리공원,화장실,false,STC-0724,1,P1,75,CANDIDATE,"도로 polygon 5m 이내, 횡단보도 30m 이내, 폭/면적 기준 큼",RESIDENTIAL_MANUAL_REVIEW,EXCLUDE_PRIVATE_RESIDENTIAL,HIGH,name_has_private_internal_keyword:아파트,"https://map.kakao.com/link/map/35.3272164,129.1692233","https://map.kakao.com/link/roadview/35.3272164,129.1692233"
stairs:1022,기장군,웨이브리즈아파트,35.2327004,129.2202447,0.00,6.72,100035913009C03910100000000022725,11.3,busan-road-polygon:106707,,25.0,RDQ006,221.0,crosswalk:2112,대변덕주빌라입구,false,203.9,barrier_free_facility:12399,한국전력공사기장지점,행정·공공기관,false,STC-0912,1,P3,25,LOW_PRIORITY,도로 polygon 20m 이내,RESIDENTIAL_MANUAL_REVIEW,EXCLUDE_PRIVATE_RESIDENTIAL,HIGH,name_has_private_internal_keyword:아파트,"https://map.kakao.com/link/map/35.2327004,129.2202447","https://map.kakao.com/link/roadview/35.2327004,129.2202447"
stairs:1021,기장군,웨이브리즈아파트,35.2326058,129.2203650,0.00,8.55,100035913009C03910100000000022724,15.7,busan-road-polygon:106707,,25.0,RDQ006,235.8,crosswalk:2112,대변덕주빌라입구,false,216.8,barrier_free_facility:12399,한국전력공사기장지점,행정·공공기관,false,STC-0911,1,P3,25,LOW_PRIORITY,도로 polygon 20m 이내,RESIDENTIAL_MANUAL_REVIEW,EXCLUDE_PRIVATE_RESIDENTIAL,HIGH,name_has_private_internal_keyword:아파트,"https://map.kakao.com/link/map/35.2326058,129.2203650","https://map.kakao.com/link/roadview/35.2326058,129.2203650"
stairs:814,기장군,정관휴먼시아아파트,35.3284319,129.1690590,0.00,27.47,100035909067C03910100000000022285,20.8,busan-road-polygon:81496,,26.0,RDQ006,33.9,crosswalk:1829,,false,333.9,public_toilet:1815,나무누리공원,화장실,false,STC-0726,1,P4,0,LOW_PRIORITY,도로 polygon 20m 초과,RESIDENTIAL_MANUAL_REVIEW,EXCLUDE_PRIVATE_RESIDENTIAL,HIGH,name_has_private_internal_keyword:아파트,"https://map.kakao.com/link/map/35.3284319,129.1690590","https://map.kakao.com/link/roadview/35.3284319,129.1690590"
stairs:791,기장군,정관롯데캐슬2차아파트,35.3306680,129.1680092,0.00,39.97,100035909067C03910100000000022262,39.7,busan-road-polygon:81293,,24.0,RDQ006,130.4,crosswalk:2035,정관신도시(#15),false,384.0,barrier_free_facility:12790,카페이니,음식·카페,false,STC-0708,1,P4,0,LOW_PRIORITY,도로 polygon 20m 초과,RESIDENTIAL_MANUAL_REVIEW,EXCLUDE_PRIVATE_RESIDENTIAL,HIGH,name_has_private_internal_keyword:아파트,"https://map.kakao.com/link/map/35.3306680,129.1680092","https://map.kakao.com/link/roadview/35.3306680,129.1680092"
stairs:1020,기장군,웨이브리즈아파트,35.2319520,129.2211620,0.00,18.80,100035913009C03910100000000022723,42.3,busan-road-polygon:106735,,25.0,RDQ006,337.4,crosswalk:2112,대변덕주빌라입구,false,199.9,barrier_free_facility:12404,공중화장실,화장실,false,STC-0910,1,P4,0,LOW_PRIORITY,도로 polygon 20m 초과,RESIDENTIAL_MANUAL_REVIEW,EXCLUDE_PRIVATE_RESIDENTIAL,HIGH,name_has_private_internal_keyword:아파트,"https://map.kakao.com/link/map/35.2319520,129.2211620","https://map.kakao.com/link/roadview/35.2319520,129.2211620"
stairs:815,기장군,현진에버빌아파트,35.3331938,129.1677493,0.00,23.33,100035909067C03910100000000022286,113.9,busan-road-polygon:82262,,24.0,RDQ006,182.4,crosswalk:2043,정관신도시(#10),false,156.3,barrier_free_facility:12772,일반음식점,음식·카페,false,STC-0727,1,P4,0,LOW_PRIORITY,도로 polygon 20m 초과,RESIDENTIAL_MANUAL_REVIEW,EXCLUDE_PRIVATE_RESIDENTIAL,HIGH,name_has_private_internal_keyword:아파트,"https://map.kakao.com/link/map/35.3331938,129.1677493","https://map.kakao.com/link/roadview/35.3331938,129.1677493"
stairs:1106,기장군,한빛아파트직원사택2단지,35.3377322,129.2828871,0.00,10.84,100035910062C03910100000000023232,182.9,busan-road-polygon:100224,,7.0,RDQ006,692.7,crosswalk:1888,(군도14호)7지점교차로,false,727.1,public_toilet:1989,장안천야구장,화장실,false,STC-0989,1,P4,0,LOW_PRIORITY,도로 polygon 20m 초과,RESIDENTIAL_MANUAL_REVIEW,EXCLUDE_PRIVATE_RESIDENTIAL,HIGH,name_has_private_internal_keyword:아파트,"https://map.kakao.com/link/map/35.3377322,129.2828871","https://map.kakao.com/link/roadview/35.3377322,129.2828871"
stairs:1116,남구,대연자이아파트,35.1300045,129.1018723,3.70,56.84,100035913045C03910100000000020892,0.7,busan-road-polygon:122798,,30.5,RDQ006,30.1,crosswalk:897,대천사거리,false,146.0,barrier_free_facility:5219,더맛 한우,음식·카페,false,STC-0999,1,P1,55,CANDIDATE,"도로 polygon 5m 이내, 폭/면적 기준 큼",RESIDENTIAL_MANUAL_REVIEW,EXCLUDE_PRIVATE_RESIDENTIAL,HIGH,name_has_private_internal_keyword:아파트,"https://map.kakao.com/link/map/35.1300045,129.1018723","https://map.kakao.com/link/roadview/35.1300045,129.1018723"
stairs:1149,남구,오륙도에스케이뷰아파트,35.1025819,129.1217733,2.30,64.88,100035913055C03910100000000020932,5.1,busan-road-polygon:112227,,11.4,RDQ006,556.5,crosswalk:787,오륙도중학교,false,153.7,public_toilet:653,해파랑길,화장실,false,STC-1026,1,P3,30,LOW_PRIORITY,"도로 polygon 20m 이내, 폭/면적 기준 큼",RESIDENTIAL_MANUAL_REVIEW,EXCLUDE_PRIVATE_RESIDENTIAL,HIGH,name_has_private_internal_keyword:아파트,"https://map.kakao.com/link/map/35.1025819,129.1217733","https://map.kakao.com/link/roadview/35.1025819,129.1217733"
stairs:1151,남구,오륙도에스케이뷰아파트,35.1016921,129.1218371,5.50,26.43,100035913055C03910100000000020934,13.1,busan-road-polygon:112188,,32.3,RDQ006,573.3,crosswalk:787,오륙도중학교,false,98.8,public_toilet:653,해파랑길,화장실,false,STC-1027,2,P3,30,LOW_PRIORITY,"도로 polygon 20m 이내, 폭/면적 기준 큼, 15m 이내 계단 클러스터",RESIDENTIAL_MANUAL_REVIEW,EXCLUDE_PRIVATE_RESIDENTIAL,HIGH,name_has_private_internal_keyword:아파트,"https://map.kakao.com/link/map/35.1016921,129.1218371","https://map.kakao.com/link/roadview/35.1016921,129.1218371"
stairs:1235,남구,자유4차아파트,35.1225774,129.0813852,5.80,36.99,100035913054C03910100000000021275,54.4,busan-road-polygon:113103,,24.9,RDQ006,80.9,crosswalk:977,감만로타리,false,289.4,public_toilet:679,감만2동행정복지센터,화장실,false,STC-1097,1,P4,5,LOW_PRIORITY,"도로 polygon 20m 초과, 폭/면적 기준 큼",RESIDENTIAL_MANUAL_REVIEW,EXCLUDE_PRIVATE_RESIDENTIAL,HIGH,name_has_private_internal_keyword:아파트,"https://map.kakao.com/link/map/35.1225774,129.0813852","https://map.kakao.com/link/roadview/35.1225774,129.0813852"
stairs:1144,남구,경동아파트,35.1164704,129.1165306,4.90,7.67,100035913055C03910100000000020927,65.3,busan-road-polygon:116698,,7.8,RDQ006,484.1,crosswalk:842,우리은행(용호지점),false,165.3,barrier_free_facility:5820,승진빌딩,복지·돌봄,false,STC-1021,1,P4,5,LOW_PRIORITY,"도로 polygon 20m 초과, 폭/면적 기준 큼",RESIDENTIAL_MANUAL_REVIEW,EXCLUDE_PRIVATE_RESIDENTIAL,HIGH,name_has_private_internal_keyword:아파트,"https://map.kakao.com/link/map/35.1164704,129.1165306","https://map.kakao.com/link/roadview/35.1164704,129.1165306"
stairs:1150,남구,오륙도에스케이뷰아파트,35.1017530,129.1218904,2.00,36.09,100035913055C03910100000000020933,21.7,busan-road-polygon:112227,,11.4,RDQ006,576.8,crosswalk:787,오륙도중학교,false,95.3,public_toilet:653,해파랑길,화장실,false,STC-1027,2,P4,0,LOW_PRIORITY,"도로 polygon 20m 초과, 15m 이내 계단 클러스터",RESIDENTIAL_MANUAL_REVIEW,EXCLUDE_PRIVATE_RESIDENTIAL,HIGH,name_has_private_internal_keyword:아파트,"https://map.kakao.com/link/map/35.1017530,129.1218904","https://map.kakao.com/link/roadview/35.1017530,129.1218904"
stairs:1160,남구,오륙도에스케이뷰아파트,35.1036005,129.1168397,1.00,27.24,100035913055C03910100000000020943,91.9,busan-road-polygon:112185,,10.2,RDQ006,138.7,crosswalk:785,오륙도초등학교,false,326.4,barrier_free_facility:5845,오륙도대게,음식·카페,false,STC-1034,1,P4,0,LOW_PRIORITY,도로 polygon 20m 초과,RESIDENTIAL_MANUAL_REVIEW,EXCLUDE_PRIVATE_RESIDENTIAL,HIGH,name_has_private_internal_keyword:아파트,"https://map.kakao.com/link/map/35.1036005,129.1168397","https://map.kakao.com/link/roadview/35.1036005,129.1168397"
stairs:1338,동구,아르미나아파트,35.1256980,129.0374889,5.40,98.78,100035913042C03910100000000021420,10.2,busan-road-polygon:125047,,11.3,RDQ006,173.7,crosswalk:1672,수정동묘심사앞,false,251.7,public_toilet:204,수정1배수지공원,화장실,false,STC-1199,1,P3,30,LOW_PRIORITY,"도로 polygon 20m 이내, 폭/면적 기준 큼",RESIDENTIAL_MANUAL_REVIEW,EXCLUDE_PRIVATE_RESIDENTIAL,HIGH,name_has_private_internal_keyword:아파트,"https://map.kakao.com/link/map/35.1256980,129.0374889","https://map.kakao.com/link/roadview/35.1256980,129.0374889"
stairs:1501,동래구,부산안락4차LH휴먼시아아파트,35.1984856,129.1076050,0.00,8.01,100035913025C03910100000000040107,0.0,busan-road-polygon:141606,,12.0,RDQ006,282.6,crosswalk:1069,충렬초교입구,false,238.2,charging_station:69,안락2동행정복지센터,전동보장구 충전소,false,STC-1344,1,P1,60,CANDIDATE,도로 polygon과 겹침,RESIDENTIAL_MANUAL_REVIEW,EXCLUDE_PRIVATE_RESIDENTIAL,HIGH,name_has_private_internal_keyword:아파트,"https://map.kakao.com/link/map/35.1984856,129.1076050","https://map.kakao.com/link/roadview/35.1984856,129.1076050"
stairs:1400,동래구,동래센트럴파크하이츠2차,35.2106055,129.0852180,2.60,12.62,100035913014C03910100000000021735,4.3,busan-road-polygon:135733,,18.5,RDQ006,237.5,crosswalk:1097,명륜PB,false,318.6,barrier_free_facility:4669,"재단법인원불교부산울산교구,사회복지법인원광",복지·돌봄,false,STC-1255,2,P1,50,CANDIDATE,"도로 polygon 5m 이내, 15m 이내 계단 클러스터",RESIDENTIAL_MANUAL_REVIEW,EXCLUDE_PRIVATE_RESIDENTIAL,HIGH,name_has_private_internal_keyword:하이츠,"https://map.kakao.com/link/map/35.2106055,129.0852180","https://map.kakao.com/link/roadview/35.2106055,129.0852180"
stairs:1399,동래구,동래센트럴파크하이츠2차,35.2106252,129.0852034,4.20,12.26,100035913014C03910100000000021734,6.7,busan-road-polygon:135733,,18.5,RDQ006,236.2,crosswalk:1097,명륜PB,false,316.2,barrier_free_facility:4669,"재단법인원불교부산울산교구,사회복지법인원광",복지·돌봄,false,STC-1255,2,P3,30,LOW_PRIORITY,"도로 polygon 20m 이내, 폭/면적 기준 큼, 15m 이내 계단 클러스터",RESIDENTIAL_MANUAL_REVIEW,EXCLUDE_PRIVATE_RESIDENTIAL,HIGH,name_has_private_internal_keyword:하이츠,"https://map.kakao.com/link/map/35.2106252,129.0852034","https://map.kakao.com/link/roadview/35.2106252,129.0852034"
stairs:1393,동래구,명륜동SKVIEW아파트,35.2144927,129.0843488,4.00,44.50,100035913014C03910100000000021728,9.9,busan-road-polygon:135254,,10.5,RDQ006,179.9,crosswalk:1108,명륜주택,false,272.3,barrier_free_facility:4669,"재단법인원불교부산울산교구,사회복지법인원광",복지·돌봄,false,STC-1250,1,P3,30,LOW_PRIORITY,"도로 polygon 20m 이내, 폭/면적 기준 큼",RESIDENTIAL_MANUAL_REVIEW,EXCLUDE_PRIVATE_RESIDENTIAL,HIGH,name_has_private_internal_keyword:아파트,"https://map.kakao.com/link/map/35.2144927,129.0843488","https://map.kakao.com/link/roadview/35.2144927,129.0843488"
stairs:1498,동래구,센텀더블루하이츠,35.1923103,129.1132197,0.00,25.56,100035913025C03910100000000040081,5.3,busan-road-polygon:142468,,3.0,RDQ006,236.0,crosswalk:1167,원동교주유소,false,275.2,charging_station:64,동래구 장애인협회,전동보장구 충전소,false,STC-1341,1,P3,25,LOW_PRIORITY,도로 polygon 20m 이내,RESIDENTIAL_MANUAL_REVIEW,EXCLUDE_PRIVATE_RESIDENTIAL,HIGH,name_has_private_internal_keyword:하이츠,"https://map.kakao.com/link/map/35.1923103,129.1132197","https://map.kakao.com/link/roadview/35.1923103,129.1132197"
stairs:1533,동래구,아시아드코오롱하늘채아파트,35.1941068,129.0655586,0.00,4.48,100035913023C03910100000000040244,6.6,busan-road-polygon:139165,,8.0,RDQ006,123.9,crosswalk:1172,사직운동장삼거리,false,59.1,public_toilet:1729,부산현대주유소,화장실,false,STC-1375,1,P3,25,LOW_PRIORITY,도로 polygon 20m 이내,RESIDENTIAL_MANUAL_REVIEW,EXCLUDE_PRIVATE_RESIDENTIAL,HIGH,name_has_private_internal_keyword:아파트,"https://map.kakao.com/link/map/35.1941068,129.0655586","https://map.kakao.com/link/roadview/35.1941068,129.0655586"
stairs:1451,동래구,명륜2차IPARK1단지아파트,35.2158976,129.0878874,0.80,29.84,100035913014C03910100000000021800,7.2,busan-road-polygon:135778,,25.0,RDQ006,45.8,crosswalk:1140,명륜아이파크2차 106동,false,208.3,restaurant:138,[백년가게]온천입구기장곰장어,음식·카페,false,STC-1302,1,P3,25,LOW_PRIORITY,도로 polygon 20m 이내,RESIDENTIAL_MANUAL_REVIEW,EXCLUDE_PRIVATE_RESIDENTIAL,HIGH,name_has_private_internal_keyword:아파트,"https://map.kakao.com/link/map/35.2158976,129.0878874","https://map.kakao.com/link/roadview/35.2158976,129.0878874"
stairs:1482,동래구,e편한세상동래명장1단지아파트,35.2049584,129.1088482,0.00,4.46,100035913015C03910100000000022539,9.7,busan-road-polygon:137900,,18.0,RDQ006,51.6,crosswalk:1059,명장동SK2차아파트(혜화여중-충렬고 삼거리),false,262.9,barrier_free_facility:4429,명장1동새마을금고,의료·보건,false,STC-1328,1,P3,25,LOW_PRIORITY,도로 polygon 20m 이내,RESIDENTIAL_MANUAL_REVIEW,EXCLUDE_PRIVATE_RESIDENTIAL,HIGH,name_has_private_internal_keyword:아파트,"https://map.kakao.com/link/map/35.2049584,129.1088482","https://map.kakao.com/link/roadview/35.2049584,129.1088482"
stairs:1558,동래구,부산안락4차LH휴먼시아아파트,35.1990591,129.1083633,0.00,33.17,100035913025C03910100000000041877,9.9,busan-road-polygon:141605,,14.8,RDQ006,206.3,crosswalk:1069,충렬초교입구,false,212.0,charging_station:69,안락2동행정복지센터,전동보장구 충전소,false,STC-1398,1,P3,25,LOW_PRIORITY,도로 polygon 20m 이내,RESIDENTIAL_MANUAL_REVIEW,EXCLUDE_PRIVATE_RESIDENTIAL,HIGH,name_has_private_internal_keyword:아파트,"https://map.kakao.com/link/map/35.1990591,129.1083633","https://map.kakao.com/link/roadview/35.1990591,129.1083633"
stairs:1485,동래구,e편한세상동래명장1단지아파트,35.2057264,129.1068142,0.00,5.04,100035913015C03910100000000022542,12.6,busan-road-polygon:137855,,22.0,RDQ006,156.7,crosswalk:1075,창신아파트,false,144.5,barrier_free_facility:4429,명장1동새마을금고,의료·보건,false,STC-1330,2,P3,25,LOW_PRIORITY,"도로 polygon 20m 이내, 15m 이내 계단 클러스터",RESIDENTIAL_MANUAL_REVIEW,EXCLUDE_PRIVATE_RESIDENTIAL,HIGH,name_has_private_internal_keyword:아파트,"https://map.kakao.com/link/map/35.2057264,129.1068142","https://map.kakao.com/link/roadview/35.2057264,129.1068142"
stairs:1484,동래구,e편한세상동래명장1단지아파트,35.2057378,129.1068191,0.00,21.37,100035913015C03910100000000022541,12.8,busan-road-polygon:137855,,22.0,RDQ006,157.4,crosswalk:1075,창신아파트,false,145.8,barrier_free_facility:4429,명장1동새마을금고,의료·보건,false,STC-1330,2,P3,25,LOW_PRIORITY,"도로 polygon 20m 이내, 15m 이내 계단 클러스터",RESIDENTIAL_MANUAL_REVIEW,EXCLUDE_PRIVATE_RESIDENTIAL,HIGH,name_has_private_internal_keyword:아파트,"https://map.kakao.com/link/map/35.2057378,129.1068191","https://map.kakao.com/link/roadview/35.2057378,129.1068191"
stairs:1532,동래구,사직롯데캐슬더클래식아파트,35.1974052,129.0687168,0.00,24.51,100035913023C03910100000000040241,14.7,busan-road-polygon:139525,,1.5,RDQ005,175.8,crosswalk:1209,여명중학교,false,248.8,barrier_free_facility:5071,사직빌딩,의료·보건,false,STC-1374,1,P3,25,LOW_PRIORITY,도로 polygon 20m 이내,RESIDENTIAL_MANUAL_REVIEW,EXCLUDE_PRIVATE_RESIDENTIAL,HIGH,name_has_private_internal_keyword:아파트,"https://map.kakao.com/link/map/35.1974052,129.0687168","https://map.kakao.com/link/roadview/35.1974052,129.0687168"
stairs:1401,동래구,동래센트럴파크하이츠2차,35.2115008,129.0855013,4.70,22.50,100035913014C03910100000000021736,92.7,busan-road-polygon:135733,,18.5,RDQ006,281.6,crosswalk:1097,명륜PB,false,287.3,barrier_free_facility:4669,"재단법인원불교부산울산교구,사회복지법인원광",복지·돌봄,false,STC-1256,1,P4,5,LOW_PRIORITY,"도로 polygon 20m 초과, 폭/면적 기준 큼",RESIDENTIAL_MANUAL_REVIEW,EXCLUDE_PRIVATE_RESIDENTIAL,HIGH,name_has_private_internal_keyword:하이츠,"https://map.kakao.com/link/map/35.2115008,129.0855013","https://map.kakao.com/link/roadview/35.2115008,129.0855013"
stairs:1445,동래구,명륜2차IPARK1단지아파트,35.2161900,129.0906814,3.00,32.99,100035913014C03910100000000021792,136.6,busan-road-polygon:54113,,2.0,RDQ006,301.5,crosswalk:1140,명륜아이파크2차 106동,false,435.2,restaurant:138,[백년가게]온천입구기장곰장어,음식·카페,false,STC-1296,1,P4,5,LOW_PRIORITY,"도로 polygon 20m 초과, 폭/면적 기준 큼",RESIDENTIAL_MANUAL_REVIEW,EXCLUDE_PRIVATE_RESIDENTIAL,HIGH,name_has_private_internal_keyword:아파트,"https://map.kakao.com/link/map/35.2161900,129.0906814","https://map.kakao.com/link/roadview/35.2161900,129.0906814"
