sourceId,sigungu,location,address,point,lat,lng,audioSignalState,stat,place,confirmDate
audio:9065,중구,근대역사관,부산광역시중구 대청동1가 44,POINT(129.0317872 35.1023442),35.1023442,129.0317872,YES,정상동작,근대역사관,2020-12-31
audio:9066,중구,근대역사관,부산광역시중구 대청동1가 44,POINT(129.0317872 35.1023442),35.1023442,129.0317872,YES,정상동작,제어기,2020-12-31
audio:9067,중구,연안부두,부산광역시중구 중앙동4가 17-26,POINT(129.0378820 35.1046447),35.1046447,129.0378820,YES,정상동작,주차장,2020-12-31
audio:9068,중구,연안부두,부산광역시중구 중앙동4가 17-26,POINT(129.0378820 35.1046447),35.1046447,129.0378820,YES,정상동작,교통섬,2020-12-31
audio:9069,중구,연안부두,부산광역시중구 중앙동4가 17-26,POINT(129.0378820 35.1046447),35.1046447,129.0378820,YES,정상동작,부둣길,2020-12-31
audio:9070,중구,연안부두,부산광역시중구 중앙동4가 17-26,POINT(129.0378820 35.1046447),35.1046447,129.0378820,YES,정상동작,교통섬,2020-12-31
audio:9071,중구,세관교차로,부산광역시중구 중앙동4가 88-7,POINT(129.0372584 35.1056416),35.1056416,129.0372584,YES,정상동작,부산세관,2020-12-31
audio:9072,중구,세관교차로,부산광역시중구 중앙동4가 88-7,POINT(129.0372584 35.1056416),35.1056416,129.0372584,YES,정상동작,교보생명,2020-12-31
audio:9073,중구,대청교차로,부산광역시중구 대청동3가 25-9,POINT(129.0280852 35.1027633),35.1027633,129.0280852,YES,정상동작,성신외과,2020-12-31
audio:9074,중구,대청교차로,부산광역시중구 대청동3가 25-9,POINT(129.0280852 35.1027633),35.1027633,129.0280852,YES,정상동작,국민은행,2020-12-31
audio:9075,중구,한양장식,부산광역시중구 부평동1가 1-1,POINT(129.0277461 35.1028382),35.1028382,129.0277461,YES,정상동작,한양장식,2020-12-31
audio:9076,중구,책방골목,부산광역시중구 부평동1가 1-1,POINT(129.0277461 35.1028382),35.1028382,129.0277461,YES,정상동작,책방골목,2020-12-31
audio:9077,중구,국민은행,부산광역시중구 부평동1가 1-1,POINT(129.0277461 35.1028382),35.1028382,129.0277461,YES,정상동작,국민은행,2020-12-31
audio:9078,중구,한양장식,부산광역시중구 부평동1가 1-1,POINT(129.0277461 35.1028382),35.1028382,129.0277461,YES,정상동작,한양장식,2020-12-31
audio:9079,중구,책방골목,부산광역시중구 부평동1가 1-1,POINT(129.0277461 35.1028382),35.1028382,129.0277461,YES,정상동작,책방골목,2020-12-31
audio:9080,중구,성신외과,부산광역시중구 부평동1가 1-1,POINT(129.0277461 35.1028382),35.1028382,129.0277461,YES,정상동작,성신외과,2020-12-31
audio:9081,중구,보수교차로,부산광역시중구 부평동2가 80-7,POINT(129.0255208 35.1029383),35.1029383,129.0255208,YES,정상동작,GS25,2020-12-31
audio:9082,중구,보수교차로,부산광역시중구 부평동2가 80-7,POINT(129.0255208 35.1029383),35.1029383,129.0255208,YES,정상동작,GS25,2020-12-31
audio:9083,중구,국제약국,부산광역시부평동2가 80-3,POINT(129.0552449 35.1623463),35.1623463,129.0552449,YES,정상동작,국제약국,2020-12-31
audio:9084,중구,국제약국,부산광역시부평동3가 80-3,POINT(129.0552449 35.1623463),35.1623463,129.0552449,YES,정상동작,국제약국,2020-12-31
audio:9085,중구,금성하우징,부산광역시부평동3가 80-3,POINT(129.0552449 35.1623463),35.1623463,129.0552449,YES,정상동작,금성하우징,2020-12-31
audio:9086,중구,금성하우징,부산광역시부평동3가 80-3,POINT(129.0552449 35.1623463),35.1623463,129.0552449,YES,정상동작,금성하우징,2020-12-31
audio:9087,중구,한보주방,부산광역시부평동3가 80-3,POINT(129.0552449 35.1623463),35.1623463,129.0552449,YES,정상동작,한보주방,2020-12-31
audio:9088,중구,한보주방,부산광역시부평동3가 80-3,POINT(129.0552449 35.1623463),35.1623463,129.0552449,YES,정상동작,한보주방,2020-12-31
audio:9089,중구,지구대앞,부산광역시부평동3가 80-3,POINT(129.0552449 35.1623463),35.1623463,129.0552449,YES,정상동작,지구대앞,2020-12-31
audio:9090,중구,지구대앞,부산광역시부평동3가 80-3,POINT(129.0552449 35.1623463),35.1623463,129.0552449,YES,정상동작,지구대앞,2020-12-31
audio:9091,중구,보수초교,부산광역시중구 보수동1가 50-1,POINT(129.0242462 35.1062662),35.1062662,129.0242462,YES,정상동작,보수초교,2020-12-31
audio:9092,중구,보수파출소,부산광역시중구 보수동1가 50-1,POINT(129.0242462 35.1062662),35.1062662,129.0242462,YES,정상동작,보수파출소,2020-12-31
audio:9093,중구,보수초교,부산광역시중구 보수동1가 50-1,POINT(129.0242462 35.1062662),35.1062662,129.0242462,YES,정상동작,보수초교,2020-12-31
audio:9094,중구,보수파출소,부산광역시중구 보수동1가 50-1,POINT(129.0242462 35.1062662),35.1062662,129.0242462,YES,정상동작,보수파출소,2020-12-31
audio:9095,중구,중부산세무서,부산광역시중구 보수동1가 50-4,POINT(129.0248484 35.1053056),35.1053056,129.0248484,YES,정상동작,중부산세무서,2020-12-31
audio:9096,중구,보수한웅베어스,부산광역시중구 보수동1가 50-4,POINT(129.0248484 35.1053056),35.1053056,129.0248484,YES,정상동작,보수한웅베어스,2020-12-31
audio:9097,중구,한양스토어,부산광역시중구 보수동1가 50-4,POINT(129.0248484 35.1053056),35.1053056,129.0248484,YES,정상동작,한양스토어,2020-12-31
audio:9098,중구,그린빌아파트,부산광역시중구 보수동1가 50-4,POINT(129.0248484 35.1053056),35.1053056,129.0248484,YES,정상동작,그린빌아파트,2020-12-31
audio:9099,중구,흑교교차로,부산광역시중구 보수동1가 11-3,POINT(129.0227783 35.1072972),35.1072972,129.0227783,YES,정상동작,행남자기,2020-12-31
audio:9100,중구,흑교교차로,부산광역시중구 보수동1가 11-3,POINT(129.0227783 35.1072972),35.1072972,129.0227783,YES,정상동작,검정다리초재,2020-12-31
audio:9101,중구,흑교교차로,부산광역시중구 보수동1가 11-3,POINT(129.0227783 35.1072972),35.1072972,129.0227783,YES,정상동작,검정다리초재,2020-12-31
audio:9102,중구,흑교교차로,부산광역시중구 보수동1가 11-3,POINT(129.0227783 35.1072972),35.1072972,129.0227783,YES,정상동작,센텀엘카사,2020-12-31
audio:9103,중구,흑교교차로,부산광역시중구 보수동1가 11-3,POINT(129.0227783 35.1072972),35.1072972,129.0227783,YES,정상동작,민영건설,2020-12-31
audio:9104,중구,흑교교차로,부산광역시중구 보수동1가 11-3,POINT(129.0227783 35.1072972),35.1072972,129.0227783,YES,정상동작,센텀엘카사,2020-12-31
audio:9105,중구,흑교교차로,부산광역시중구 보수동1가 11-3,POINT(129.0227783 35.1072972),35.1072972,129.0227783,YES,정상동작,제어기,2020-12-31
audio:9106,중구,흑교교차로,부산광역시중구 보수동1가 11-3,POINT(129.0227783 35.1072972),35.1072972,129.0227783,YES,정상동작,행남자기,2020-12-31
audio:9107,중구,부평교차로,부산광역시중구 부평동3가 55-3,POINT(129.0247362 35.0998531),35.0998531,129.0247362,YES,정상동작,부평교차로,2020-12-31
audio:9108,중구,부평교차로,부산광역시중구 부평동3가 55-3,POINT(129.0247362 35.0998531),35.0998531,129.0247362,YES,정상동작,,2020-12-31
audio:9109,중구,부평교차로,부산광역시중구 부평동3가 55-3,POINT(129.0247362 35.0998531),35.0998531,129.0247362,YES,정상동작,,2020-12-31
audio:9110,중구,부평교차로,부산광역시중구 부평동3가 55-3,POINT(129.0247362 35.0998531),35.0998531,129.0247362,YES,정상동작,,2020-12-31
audio:9111,중구,부평교차로,부산광역시중구 부평동3가 55-3,POINT(129.0247362 35.0998531),35.0998531,129.0247362,YES,정상동작,,2020-12-31
audio:9112,중구,부평교차로,부산광역시중구 부평동3가 55-3,POINT(129.0247362 35.0998531),35.0998531,129.0247362,YES,정상동작,,2020-12-31
audio:9113,중구,부평교차로,부산광역시중구 부평동3가 55-3,POINT(129.0247362 35.0998531),35.0998531,129.0247362,YES,정상동작,,2020-12-31
audio:9114,중구,부평교차로,부산광역시중구 부평동3가 55-3,POINT(129.0247362 35.0998531),35.0998531,129.0247362,YES,정상동작,,2020-12-31
audio:9115,중구,부평교차로,부산광역시중구 부평동3가 55-3,POINT(129.0247362 35.0998531),35.0998531,129.0247362,YES,정상동작,붐살롱,2020-12-31
audio:9116,중구,부평교차로,부산광역시중구 부평동3가 55-3,POINT(129.0247362 35.0998531),35.0998531,129.0247362,YES,정상동작,하이마트,2020-12-31
audio:9117,중구,자갈치 시장,부산광역시중구 남포동6가 113-3,POINT(129.0262021 35.0969201),35.0969201,129.0262021,YES,정상동작,남포메디컬,2020-12-31
audio:9118,중구,자갈치 시장,부산광역시중구 남포동6가 113-3,POINT(129.0262021 35.0969201),35.0969201,129.0262021,YES,정상동작,서구청,2020-12-31
audio:9119,중구,제일교차로,부산광역시중구 남포동5가 40,POINT(129.0284036 35.0975595),35.0975595,129.0284036,YES,정상동작,농협,2020-12-31
audio:9120,수영구,동방오거리,부산광역시수영구 민락동 161-25,POINT(129.1210663 35.1588518),35.1588518,129.1210663,YES,정상동작,동방마트,2020-12-31
audio:9121,수영구,동방오거리,부산광역시수영구 민락동 161-25,POINT(129.1210663 35.1588518),35.1588518,129.1210663,YES,정상동작,휴대폰할인매장,2020-12-31
audio:9122,수영구,동방오거리,부산광역시수영구 민락동 161-25,POINT(129.1210663 35.1588518),35.1588518,129.1210663,YES,정상동작,t월드,2020-12-31
audio:9123,수영구,동방오거리,부산광역시수영구 민락동 161-25,POINT(129.1210663 35.1588518),35.1588518,129.1210663,YES,정상동작,안경세상,2020-12-31
audio:9124,수영구,동방오거리,부산광역시수영구 민락동 161-25,POINT(129.1210663 35.1588518),35.1588518,129.1210663,YES,정상동작,휴대폰아울렛,2020-12-31
audio:9125,수영구,민락새마을금고직결,부산광역시수영구 민락동 38-18,POINT(129.1234294 35.1590913),35.1590913,129.1234294,YES,정상동작,쇼파전문점,2020-12-31
audio:9126,수영구,민락새마을금고직결,부산광역시수영구 민락동 38-18,POINT(129.1234294 35.1590913),35.1590913,129.1234294,YES,정상동작,대구요리전문점,2020-12-31
audio:9127,수영구,민락새마을금고,부산광역시수영구 민락동 38-18,POINT(129.1234294 35.1590913),35.1590913,129.1234294,YES,정상동작,민락골목시장 방향,2020-12-31
audio:9128,수영구,민락새마을금고,부산광역시수영구 민락동 38-18,POINT(129.1234294 35.1590913),35.1590913,129.1234294,YES,정상동작,민락새마을금고 방향,2020-12-31
audio:9129,수영구,민락새마을금고,부산광역시수영구 민락동 38-18,POINT(129.1234294 35.1590913),35.1590913,129.1234294,YES,정상동작,부산은행,2020-12-31
audio:9130,수영구,민락새마을금고,부산광역시수영구 민락동 38-18,POINT(129.1234294 35.1590913),35.1590913,129.1234294,YES,정상동작,고려한의원,2020-12-31
audio:9131,수영구,민락초등학교,부산광역시수영구 민락동 3,POINT(129.1269453 35.1609425),35.1609425,129.1269453,YES,정상동작,민락초교,2020-12-31
audio:9132,수영구,민락초등학교,부산광역시수영구 민락동 3,POINT(129.1269453 35.1609425),35.1609425,129.1269453,YES,정상동작,빨간팬,2020-12-31
audio:9133,수영구,민락초등학교,부산광역시수영구 민락동 31-1,POINT(129.1258127 35.1592044),35.1592044,129.1258127,YES,정상동작,cu,2020-12-31
audio:9134,수영구,민락초등학교,부산광역시수영구 민락동 31-1,POINT(129.1258127 35.1592044),35.1592044,129.1258127,YES,정상동작,쌍용자동차,2020-12-31
audio:9135,수영구,광안시장,부산광역시수영구 광안2동 141-18,POINT(129.1137887 35.1596131),35.1596131,129.1137887,YES,정상동작,"농,축산마트",2020-12-31
audio:9136,수영구,광안시장,부산광역시수영구 광안2동 141-18,POINT(129.1137887 35.1596131),35.1596131,129.1137887,YES,정상동작,정약국,2020-12-31
audio:9137,수영구,광안여중,부산광역시수영구 광안2동 157-35,POINT(129.1192594 35.1567503),35.1567503,129.1192594,YES,정상동작,sk주유소,2020-12-31
audio:9138,수영구,광안여중,부산광역시수영구 광안2동 157-35,POINT(129.1192594 35.1567503),35.1567503,129.1192594,YES,정상동작,hcc오토바이,2020-12-31
audio:9139,수영구,협진태양맨션,부산광역시수영구 남천2동 3-18,POINT(129.1144101 35.1480516),35.1480516,129.1144101,YES,정상동작,협진태양 아파트 앞,2020-12-31
audio:9140,수영구,협진태양맨션,부산광역시수영구 남천2동 3-18,POINT(129.1144101 35.1480516),35.1480516,129.1144101,YES,정상동작,광안리,2020-12-31
audio:9141,수영구,협진태양맨션,부산광역시수영구 남천2동 3-18,POINT(129.1144101 35.1480516),35.1480516,129.1144101,YES,정상동작,올리브영,2020-12-31
audio:9142,수영구,협진태양맨션,부산광역시수영구 남천2동 3-18,POINT(129.1144101 35.1480516),35.1480516,129.1144101,YES,정상동작,광안리,2020-12-31
audio:9143,수영구,협진태양맨션,부산광역시수영구 남천2동 3-18,POINT(129.1144101 35.1480516),35.1480516,129.1144101,YES,정상동작,광안리,2020-12-31
audio:9144,수영구,협진태양맨션,부산광역시수영구 남천2동 3-18,POINT(129.1144101 35.1480516),35.1480516,129.1144101,YES,정상동작,올리브영,2020-12-31
audio:9145,수영구,삼익비치B상가,부산광역시수영구 남천2동 5-13,POINT(129.1144828 35.1461400),35.1461400,129.1144828,YES,정상동작,광남초교,2020-12-31
audio:9146,수영구,삼익비치B상가,부산광역시수영구 남천2동 5-13,POINT(129.1144828 35.1461400),35.1461400,129.1144828,YES,정상동작,상가,2020-12-31
audio:9147,수영구,삼익비치사거리,부산광역시수영구 남천2동 148-208,POINT(129.1161964 35.1462594),35.1462594,129.1161964,YES,정상동작,비치부동산,2020-12-31
audio:9148,수영구,삼익비치사거리,부산광역시수영구 남천2동 148-208,POINT(129.1161964 35.1462594),35.1462594,129.1161964,YES,정상동작,103동,2020-12-31
audio:9149,수영구,삼익비치사거리,부산광역시수영구 남천2동 148-208,POINT(129.1161964 35.1462594),35.1462594,129.1161964,YES,정상동작,209동,2020-12-31
audio:9150,수영구,삼익비치사거리,부산광역시수영구 남천2동 148-208,POINT(129.1161964 35.1462594),35.1462594,129.1161964,YES,정상동작,208동,2020-12-31
audio:9151,수영구,민락타운,부산광역시수영구 민락동 176-20,POINT(129.1232745 35.1558117),35.1558117,129.1232745,YES,정상동작,새벽집 앞,2020-12-31
audio:9152,수영구,민락타운,부산광역시수영구 민락동 176-20,POINT(129.1232745 35.1558117),35.1558117,129.1232745,YES,정상동작,광안리해수욕장,2020-12-31
audio:9153,수영구,민락타운,부산광역시수영구 민락동 176-20,POINT(129.1232745 35.1558117),35.1558117,129.1232745,YES,정상동작,민락타운,2020-12-31
audio:9154,수영구,민락타운,부산광역시수영구 민락동 176-20,POINT(129.1232745 35.1558117),35.1558117,129.1232745,YES,정상동작,광안리해수욕장,2020-12-31
audio:9155,수영구,민락타운,부산광역시수영구 민락동 176-20,POINT(129.1232745 35.1558117),35.1558117,129.1232745,YES,정상동작,민락타운 앞,2020-12-31
audio:9156,수영구,민락타운,부산광역시수영구 민락동 176-20,POINT(129.1232745 35.1558117),35.1558117,129.1232745,YES,정상동작,광안리,2020-12-31
audio:9157,수영구,맥도날드(광안리 엔젤리너스),부산광역시수영구 광안동 196-1,POINT(129.1175804 35.1527636),35.1527636,129.1175804,YES,정상동작,광안해변로 209 미니스탑 앞,2020-12-31
audio:9158,수영구,맥도날드(광안리 엔젤리너스),부산광역시수영구 광안동 196-1,POINT(129.1175804 35.1527636),35.1527636,129.1175804,YES,정상동작,광안리,2020-12-31
audio:9159,수영구,광안바다파출소,부산광역시수영구 광안2동 192-10,POINT(129.1190835 35.1543272),35.1543272,129.1190835,YES,정상동작,만남의 광장 삼거리,2020-12-31
audio:9160,수영구,광안바다파출소,부산광역시수영구 광안2동 192-10,POINT(129.1190835 35.1543272),35.1543272,129.1190835,YES,정상동작,광안리,2020-12-31
audio:9161,수영구,광안바다파출소,부산광역시수영구 광안2동 192-10,POINT(129.1190835 35.1543272),35.1543272,129.1190835,YES,정상동작,켈튼호텔,2020-12-31
audio:9162,수영구,광안바다파출소,부산광역시수영구 광안2동 192-10,POINT(129.1190835 35.1543272),35.1543272,129.1190835,YES,정상동작,gs25,2020-12-31
audio:9163,수영구,광안바다파출소,부산광역시수영구 광안2동 192-10,POINT(129.1190835 35.1543272),35.1543272,129.1190835,YES,정상동작,베스킨라빈스,2020-12-31
audio:9164,수영구,광안바다파출소,부산광역시수영구 광안2동 192-10,POINT(129.1190835 35.1543272),35.1543272,129.1190835,YES,정상동작,광안리,2020-12-31
audio:9165,수영구,수영병원,부산광역시수영구 수영동 444-21,POINT(129.1167032 35.1680593),35.1680593,129.1167032,YES,정상동작,팔도시장,2020-12-31
audio:9166,수영구,수영병원,부산광역시수영구 수영동 444-21,POINT(129.1167032 35.1680593),35.1680593,129.1167032,YES,정상동작,컴포트커피,2020-12-31
audio:9167,수영구,금련산입구,부산광역시수영구 남천동 30-17,POINT(129.1105603 35.1474109),35.1474109,129.1105603,YES,정상동작,좌우철한의원,2020-12-31
audio:9168,수영구,금련산입구,부산광역시수영구 남천동 30-17,POINT(129.1105603 35.1474109),35.1474109,129.1105603,YES,정상동작,cu편의점,2020-12-31
audio:9169,수영구,화목오피스텔,부산광역시수영구 광안동 1078-5,POINT(129.1143214 35.1648633),35.1648633,129.1143214,YES,정상동작,삼정그린코아,2020-12-31
audio:9170,수영구,화목오피스텔,부산광역시수영구 광안동 1078-5,POINT(129.1143214 35.1648633),35.1648633,129.1143214,YES,정상동작,하나은행,2020-12-31
audio:9171,수영구,민락수협,부산광역시수영구 민락동 181-207,POINT(129.1255796 35.1566286),35.1566286,129.1255796,YES,정상동작,,2020-12-31
audio:9172,수영구,민락수협,부산광역시수영구 민락동 181-207,POINT(129.1255796 35.1566286),35.1566286,129.1255796,YES,정상동작,,2020-12-31
audio:9173,수영구,민락아이파크 APT,부산광역시수영구 민락동 336-36,POINT(129.1299336 35.1619332),35.1619332,129.1299336,YES,정상동작,,2020-12-31
audio:9174,수영구,민락아이파크 APT,부산광역시수영구 민락동 336-36,POINT(129.1299336 35.1619332),35.1619332,129.1299336,YES,정상동작,,2020-12-31
audio:9175,수영구,망미여중,부산광역시수영구 망미1동 832-24,POINT(129.0981460 35.1733400),35.1733400,129.0981460,YES,정상동작,기업B 망미지점,2020-12-31
audio:9176,수영구,망미여중,부산광역시수영구 망미1동 832-24,POINT(129.0981460 35.1733400),35.1733400,129.0981460,YES,정상동작,처갓집치킨,2020-12-31
audio:9177,수영구,망미부산은행,부산광역시수영구 망미1동 431-1,POINT(129.1072047 35.1759075),35.1759075,129.1072047,YES,정상동작,진한의원,2020-12-31
audio:9178,수영구,망미부산은행,부산광역시수영구 망미1동 431-1,POINT(129.1072047 35.1759075),35.1759075,129.1072047,YES,정상동작,부산은행,2020-12-31
audio:9179,수영구,망미부산은행,부산광역시수영구 망미1동 431-1,POINT(129.1072047 35.1759075),35.1759075,129.1072047,YES,정상동작,동남커피숍,2020-12-31
audio:9180,수영구,망미부산은행,부산광역시수영구 망미1동 431-1,POINT(129.1072047 35.1759075),35.1759075,129.1072047,YES,정상동작,동산약국,2020-12-31
audio:8705,동구,중앙헤어��,부산광역시동구 수정동 419-8,POINT(129.0469687 35.1366834),35.1366834,129.0469687,YES,정상동작,옥천빌라,2020-12-31
audio:8706,동구,중앙헤어��,부산광역시동구 수정동 419-8,POINT(129.0469687 35.1366834),35.1366834,129.0469687,YES,정상동작,중앙헤어샵,2020-12-31
audio:8707,동구,부산컴퓨터고등학교 후문,부산광역시동구 초량동 827-6,POINT(129.0329122 35.1210657),35.1210657,129.0329122,YES,정상동작,컴퓨터고등학교,2020-12-31
audio:8708,동구,부산컴퓨터고등학교 후문,부산광역시동구 초량동 827-6,POINT(129.0329122 35.1210657),35.1210657,129.0329122,YES,정상동작,제어기,2020-12-31
audio:8709,동구,부산컴퓨터고등학교 후문,부산광역시동구 초량동 827-6,POINT(129.0329122 35.1210657),35.1210657,129.0329122,YES,정상동작,컴퓨터고등학교,2020-12-31
audio:8710,동구,부산컴퓨터고등학교 후문,부산광역시동구 초량동 827-6,POINT(129.0329122 35.1210657),35.1210657,129.0329122,YES,정상동작,맞은편,2020-12-31
audio:8711,동구,자성대,부산광역시동구 범일2동 305-6,POINT(129.0585494 35.1353116),35.1353116,129.0585494,YES,정상동작,오션브릿지,2020-12-31
audio:8712,동구,자성대,부산광역시동구 범일2동 305-6,POINT(129.0585494 35.1353116),35.1353116,129.0585494,YES,정상동작,성남초교,2020-12-31
audio:8713,동구,자성대,부산광역시동구 범일2동 305-6,POINT(129.0585494 35.1353116),35.1353116,129.0585494,YES,정상동작,건영화물터미널,2020-12-31
audio:8714,동구,자성대,부산광역시동구 범일2동 305-6,POINT(129.0585494 35.1353116),35.1353116,129.0585494,YES,정상동작,오션브릿지,2020-12-31
audio:8715,동구,자성대,부산광역시동구 범일2동 305-6,POINT(129.0585494 35.1353116),35.1353116,129.0585494,YES,정상동작,제어기,2020-12-31
audio:8716,동구,자성대,부산광역시동구 범일2동 305-6,POINT(129.0585494 35.1353116),35.1353116,129.0585494,YES,정상동작,건영화물터미널,2020-12-31
audio:8717,동구,자성대,부산광역시동구 범일2동 305-6,POINT(129.0585494 35.1353116),35.1353116,129.0585494,YES,정상동작,제어기,2020-12-31
audio:8718,동구,자성대,부산광역시동구 범일2동 305-6,POINT(129.0585494 35.1353116),35.1353116,129.0585494,YES,정상동작,성남초교,2020-12-31
audio:8719,영도구,영도경찰서,부산광역시영도구 대교동1가 20,POINT(129.0368785 35.0938455),35.0938455,129.0368785,YES,정상동작,영도경찰서 방향,2020-12-31
audio:8720,영도구,영도경찰서,부산광역시영도구 대교동1가 20,POINT(129.0368785 35.0938455),35.0938455,129.0368785,YES,정상동작,서울사이버대학 방향,2020-12-31
audio:8721,영도구,대교기업은행,부산광역시영도구 대교동1가 131,POINT(129.0383958 35.0924173),35.0924173,129.0383958,YES,정상동작,기업은행,2020-12-31
audio:8722,영도구,대교기업은행,부산광역시영도구 대교동1가 131,POINT(129.0383958 35.0924173),35.0924173,129.0383958,YES,정상동작,영도다리커피,2020-12-31
audio:8723,영도구,대교기업은행,부산광역시영도구 대교동1가 131,POINT(129.0383958 35.0924173),35.0924173,129.0383958,YES,정상동작,기업은행,2020-12-31
audio:8724,영도구,대교기업은행,부산광역시영도구 대교동1가 131,POINT(129.0383958 35.0924173),35.0924173,129.0383958,YES,정상동작,이디야커피,2020-12-31
audio:8725,영도구,대교기업은행,부산광역시영도구 대교동1가 131,POINT(129.0383958 35.0924173),35.0924173,129.0383958,YES,정상동작,우리은행,2020-12-31
audio:8726,영도구,대교기업은행,부산광역시영도구 대교동1가 131,POINT(129.0383958 35.0924173),35.0924173,129.0383958,YES,정상동작,이디야커피,2020-12-31
audio:8727,영도구,대교 교차로,부산광역시영도구 대교동2가 147,POINT(129.0397484 35.0918378),35.0918378,129.0397484,YES,정상동작,부산은행앞,2020-12-31
audio:8728,영도구,대교 교차로,부산광역시영도구 대교동2가 147,POINT(129.0397484 35.0918378),35.0918378,129.0397484,YES,정상동작,대교파출소,2020-12-31
audio:8729,영도구,대교 교차로,부산광역시영도구 대교동2가 147,POINT(129.0397484 35.0918378),35.0918378,129.0397484,YES,정상동작,부산은행,2020-12-31
audio:8730,영도구,대교 교차로,부산광역시영도구 대교동2가 147,POINT(129.0397484 35.0918378),35.0918378,129.0397484,YES,정상동작,수협,2020-12-31
audio:8731,영도구,대교 교차로,부산광역시영도구 대교동2가 147,POINT(129.0397484 35.0918378),35.0918378,129.0397484,YES,정상동작,새나라약국,2020-12-31
audio:8732,영도구,대교 교차로,부산광역시영도구 대교동2가 147,POINT(129.0397484 35.0918378),35.0918378,129.0397484,YES,정상동작,수협,2020-12-31
audio:8733,영도구,대교 교차로,부산광역시영도구 대교동2가 147,POINT(129.0397484 35.0918378),35.0918378,129.0397484,YES,정상동작,새나라약국,2020-12-31
audio:8734,영도구,대교 교차로,부산광역시영도구 대교동2가 147,POINT(129.0397484 35.0918378),35.0918378,129.0397484,YES,정상동작,대교파출소,2020-12-31
audio:8735,영도구,소방PB,부산광역시영도구 영선1동 15,POINT(129.0433821 35.0912657),35.0912657,129.0433821,YES,정상동작,영선119안전센터,2020-12-31
audio:8736,영도구,소방PB,부산광역시영도구 영선1동 15,POINT(129.0433821 35.0912657),35.0912657,129.0433821,YES,정상동작,남항대교,2020-12-31
audio:8737,영도구,소방PB,부산광역시영도구 영선1동 15,POINT(129.0433821 35.0912657),35.0912657,129.0433821,YES,정상동작,동진아파트,2020-12-31
audio:8738,영도구,소방PB,부산광역시영도구 영선1동 15,POINT(129.0433821 35.0912657),35.0912657,129.0433821,YES,정상동작,남항대교,2020-12-31
audio:8739,영도구,소방PB,부산광역시영도구 영선1동 15,POINT(129.0433821 35.0912657),35.0912657,129.0433821,YES,정상동작,영도메디칼,2020-12-31
audio:8740,영도구,소방PB,부산광역시영도구 영선1동 15,POINT(129.0433821 35.0912657),35.0912657,129.0433821,YES,정상동작,모닝아일랜드,2020-12-31
audio:8741,영도구,남항교차로,부산광역시영도구 남항동1가 63,POINT(129.0381653 35.0898052),35.0898052,129.0381653,YES,정상동작,남향사,2020-12-31
audio:8742,영도구,남항교차로,부산광역시영도구 남항동1가 63,POINT(129.0381653 35.0898052),35.0898052,129.0381653,YES,정상동작,카이스트안경,2020-12-31
audio:8743,영도구,봉래시장,부산광역시영도구 봉래동3가 110-1,POINT(129.0437065 35.0934804),35.0934804,129.0437065,YES,정상동작,봉래시장입구,2020-12-31
audio:8744,영도구,봉래시장,부산광역시영도구 봉래동3가 110-1,POINT(129.0437065 35.0934804),35.0934804,129.0437065,YES,정상동작,미광마린타워102동방향,2020-12-31
audio:8745,영도구,남항교차로,부산광역시영도구 남항동1가 63,POINT(129.0381653 35.0898052),35.0898052,129.0381653,YES,정상동작,남항사거리,2020-12-31
audio:8746,영도구,남항교차로,부산광역시영도구 남항동1가 63,POINT(129.0381653 35.0898052),35.0898052,129.0381653,YES,정상동작,카이스트안경,2020-12-31
audio:8747,영도구,남항교차로,부산광역시영도구 남항동1가 63,POINT(129.0381653 35.0898052),35.0898052,129.0381653,YES,정상동작,성심의원,2020-12-31
audio:8748,영도구,남항교차로,부산광역시영도구 남항동1가 63,POINT(129.0381653 35.0898052),35.0898052,129.0381653,YES,정상동작,두배로마트,2020-12-31
audio:8749,영도구,남항교차로,부산광역시영도구 남항동1가 63,POINT(129.0381653 35.0898052),35.0898052,129.0381653,YES,정상동작,메디컬타운,2020-12-31
audio:8750,영도구,남항교차로,부산광역시영도구 남항동1가 63,POINT(129.0381653 35.0898052),35.0898052,129.0381653,YES,정상동작,삼성판매센터,2020-12-31
audio:8751,영도구,대평초교,부산광역시영도구 남항동2가 65-9,POINT(129.0388822 35.0875365),35.0875365,129.0388822,YES,정상동작,메디컬타운,2020-12-31
audio:8752,영도구,대평초교,부산광역시영도구 남항동2가 65-9,POINT(129.0388822 35.0875365),35.0875365,129.0388822,YES,정상동작,대평초교,2020-12-31
audio:8753,영도구,영선교차로,부산광역시영도구 영선2동 80-2,POINT(129.0414298 35.0860814),35.0860814,129.0414298,YES,정상동작,종합광고사,2020-12-31
audio:8754,영도구,영선교차로,부산광역시영도구 영선2동 80-2,POINT(129.0414298 35.0860814),35.0860814,129.0414298,YES,정상동작,재어기,2020-12-31
audio:8755,동구,초량교차로,부산광역시동구 초량3동 1191-7,POINT(129.0421895 35.1190211),35.1190211,129.0421895,YES,정상동작,상록화원,2020-12-31
audio:8756,동구,초량교차로,부산광역시동구 초량3동 1191-7,POINT(129.0421895 35.1190211),35.1190211,129.0421895,YES,정상동작,국제오피스텔,2020-12-31
audio:8757,동구,초량교차로,부산광역시동구 초량3동 1191-7,POINT(129.0421895 35.1190211),35.1190211,129.0421895,YES,정상동작,석초원,2020-12-31
