id,placeId,featureType,isAvailable
6941,3941,stepFree,true
6942,3941,ramp,true
6943,3941,accessibleEntrance,true
6944,3942,elevator,true
6945,3942,accessibleParking,true
6946,3942,stepFree,true
6947,3942,ramp,true
6948,3942,accessibleEntrance,true
6949,3943,elevator,true
6950,3943,stepFree,true
6951,3943,ramp,true
6952,3943,accessibleEntrance,true
6953,3944,elevator,true
6954,3944,accessibleToilet,true
6955,3944,accessibleParking,true
6956,3944,stepFree,true
6957,3944,ramp,true
6958,3944,accessibleEntrance,true
6959,3945,elevator,true
6960,3945,stepFree,true
6961,3945,ramp,true
6962,3945,accessibleEntrance,true
6963,3946,elevator,true
6964,3946,accessibleParking,true
6965,3946,stepFree,true
6966,3946,ramp,true
6967,3946,accessibleEntrance,true
6968,3947,ramp,true
6969,3947,accessibleEntrance,true
6970,3948,elevator,true
6971,3948,accessibleParking,true
6972,3948,stepFree,true
6973,3948,ramp,true
6974,3948,accessibleEntrance,true
6975,3949,elevator,true
6976,3949,accessibleParking,true
6977,3949,stepFree,true
6978,3949,ramp,true
6979,3949,accessibleEntrance,true
6980,3950,elevator,true
6981,3950,stepFree,true
6982,3950,ramp,true
6983,3950,accessibleEntrance,true
6984,3951,accessibleEntrance,true
6985,3952,elevator,true
6986,3952,accessibleParking,true
6987,3952,stepFree,true
6988,3952,ramp,true
6989,3952,accessibleEntrance,true
6990,3953,elevator,true
6991,3953,accessibleParking,true
6992,3953,stepFree,true
6993,3953,ramp,true
6994,3953,accessibleEntrance,true
6995,3954,elevator,true
6996,3954,stepFree,true
6997,3954,ramp,true
6998,3954,accessibleEntrance,true
6999,3955,elevator,true
7000,3955,accessibleParking,true
7001,3955,stepFree,true
7002,3955,ramp,true
7003,3955,accessibleEntrance,true
7004,3956,elevator,true
7005,3956,accessibleParking,true
7006,3956,stepFree,true
7007,3956,ramp,true
7008,3956,accessibleEntrance,true
7009,3957,elevator,true
7010,3957,stepFree,true
7011,3957,ramp,true
7012,3957,accessibleEntrance,true
7013,3958,stepFree,true
7014,3958,ramp,true
7015,3958,accessibleEntrance,true
7016,3959,elevator,true
7017,3959,accessibleParking,true
7018,3959,stepFree,true
7019,3959,ramp,true
7020,3959,accessibleEntrance,true
7021,3960,stepFree,true
7022,3960,accessibleEntrance,true
7023,3961,elevator,true
7024,3961,accessibleParking,true
7025,3961,stepFree,true
7026,3961,ramp,true
7027,3961,accessibleEntrance,true
7028,3962,ramp,true
7029,3962,accessibleEntrance,true
7030,3963,elevator,true
7031,3963,stepFree,true
7032,3963,ramp,true
7033,3963,accessibleEntrance,true
7034,3964,elevator,true
7035,3964,accessibleToilet,true
7036,3964,accessibleParking,true
7037,3964,stepFree,true
7038,3964,accessibleEntrance,true
7039,3965,stepFree,true
7040,3965,ramp,true
7041,3965,accessibleEntrance,true
7042,3966,stepFree,true
7043,3966,ramp,true
7044,3966,accessibleEntrance,true
7045,3967,elevator,true
7046,3967,accessibleToilet,true
7047,3967,stepFree,true
7048,3967,ramp,true
7049,3967,accessibleEntrance,true
7050,3968,elevator,true
7051,3968,accessibleToilet,true
7052,3968,accessibleParking,true
7053,3968,stepFree,true
7054,3968,ramp,true
7055,3968,accessibleEntrance,true
7056,3969,stepFree,true
7057,3969,ramp,true
7058,3969,accessibleEntrance,true
7059,3970,elevator,true
7060,3970,accessibleToilet,true
7061,3970,stepFree,true
7062,3970,ramp,true
7063,3970,accessibleEntrance,true
7064,3971,stepFree,true
7065,3971,ramp,true
7066,3971,accessibleEntrance,true
7067,3972,elevator,true
7068,3972,accessibleParking,true
7069,3972,stepFree,true
7070,3972,ramp,true
7071,3972,accessibleEntrance,true
7072,3973,elevator,true
7073,3973,accessibleParking,true
7074,3973,stepFree,true
7075,3973,ramp,true
7076,3973,accessibleEntrance,true
7077,3974,elevator,true
7078,3974,stepFree,true
7079,3974,ramp,true
7080,3974,accessibleEntrance,true
7081,3975,elevator,true
7082,3975,accessibleToilet,true
7083,3975,accessibleParking,true
7084,3975,ramp,true
7085,3975,accessibleEntrance,true
7086,3976,elevator,true
7087,3976,stepFree,true
7088,3976,accessibleEntrance,true
7089,3977,elevator,true
7090,3977,accessibleParking,true
7091,3977,stepFree,true
7092,3977,ramp,true
7093,3977,accessibleEntrance,true
7094,3978,elevator,true
7095,3978,stepFree,true
7096,3978,ramp,true
7097,3978,accessibleEntrance,true
7098,3979,elevator,true
7099,3979,stepFree,true
7100,3979,ramp,true
7101,3979,accessibleEntrance,true
7102,3980,elevator,true
7103,3980,accessibleParking,true
7104,3980,stepFree,true
7105,3980,ramp,true
7106,3980,accessibleEntrance,true
7107,3981,elevator,true
7108,3981,stepFree,true
7109,3981,ramp,true
7110,3981,accessibleEntrance,true
7111,3982,elevator,true
7112,3982,stepFree,true
7113,3982,ramp,true
7114,3982,accessibleEntrance,true
7115,3983,elevator,true
7116,3983,accessibleParking,true
7117,3983,stepFree,true
7118,3983,ramp,true
7119,3983,accessibleEntrance,true
7120,3984,elevator,true
7121,3984,accessibleParking,true
7122,3984,stepFree,true
7123,3984,ramp,true
7124,3984,accessibleEntrance,true
7125,3985,elevator,true
7126,3985,accessibleParking,true
7127,3985,stepFree,true
7128,3985,ramp,true
7129,3985,accessibleEntrance,true
7130,3986,elevator,true
7131,3986,accessibleToilet,true
7132,3986,stepFree,true
7133,3986,ramp,true
7134,3986,accessibleEntrance,true
7135,3987,elevator,true
7136,3987,accessibleToilet,true
7137,3987,accessibleParking,true
7138,3987,stepFree,true
7139,3987,ramp,true
7140,3987,accessibleEntrance,true
7141,3988,elevator,true
7142,3988,accessibleToilet,true
7143,3988,accessibleParking,true
7144,3988,stepFree,true
7145,3988,ramp,true
7146,3988,accessibleEntrance,true
7147,3989,elevator,true
7148,3989,accessibleParking,true
7149,3989,stepFree,true
7150,3989,ramp,true
7151,3989,accessibleEntrance,true
7152,3990,accessibleToilet,true
7153,3990,stepFree,true
7154,3990,ramp,true
7155,3990,accessibleEntrance,true
7156,3991,stepFree,true
7157,3991,ramp,true
7158,3991,accessibleEntrance,true
7159,3992,ramp,true
7160,3992,accessibleEntrance,true
7161,3993,elevator,true
7162,3993,accessibleParking,true
7163,3993,stepFree,true
7164,3993,ramp,true
7165,3993,accessibleEntrance,true
7166,3994,elevator,true
7167,3994,stepFree,true
7168,3994,ramp,true
7169,3994,accessibleEntrance,true
7170,3995,accessibleEntrance,true
7171,3996,accessibleEntrance,true
7172,3997,elevator,true
7173,3997,accessibleToilet,true
7174,3997,accessibleParking,true
7175,3997,stepFree,true
7176,3997,ramp,true
7177,3997,accessibleEntrance,true
7178,3998,stepFree,true
7179,3998,accessibleEntrance,true
7180,3999,accessibleEntrance,true
7181,4000,accessibleEntrance,true
7182,4001,stepFree,true
7183,4001,accessibleEntrance,true
7184,4002,stepFree,true
7185,4002,accessibleEntrance,true
7186,4003,elevator,true
7187,4003,accessibleToilet,true
7188,4003,stepFree,true
7189,4003,ramp,true
7190,4003,accessibleEntrance,true
7191,4004,accessibleEntrance,true
7192,4005,stepFree,true
7193,4006,elevator,true
7194,4006,accessibleToilet,true
7195,4006,accessibleParking,true
7196,4006,stepFree,true
7197,4006,ramp,true
7198,4006,accessibleEntrance,true
7199,4007,accessibleEntrance,true
7200,4008,accessibleEntrance,true
7201,4009,stepFree,true
7202,4009,accessibleEntrance,true
7203,4010,accessibleEntrance,true
7204,4011,stepFree,true
7205,4011,ramp,true
7206,4011,accessibleEntrance,true
7207,4012,elevator,true
7208,4012,accessibleToilet,true
7209,4012,accessibleEntrance,true
7210,4013,accessibleToilet,true
7211,4013,accessibleParking,true
7212,4013,stepFree,true
7213,4013,ramp,true
7214,4013,accessibleEntrance,true
7215,4014,accessibleToilet,true
7216,4014,accessibleParking,true
7217,4014,stepFree,true
7218,4014,ramp,true
7219,4014,accessibleEntrance,true
7220,4015,elevator,true
7221,4015,accessibleToilet,true
7222,4015,accessibleParking,true
7223,4015,stepFree,true
7224,4015,ramp,true
7225,4015,accessibleEntrance,true
7226,4016,accessibleEntrance,true
7227,4017,elevator,true
7228,4017,guidanceFacility,true
7229,4017,accessibleToilet,true
7230,4017,accessibleParking,true
7231,4017,stepFree,true
7232,4017,ramp,true
7233,4017,accessibleEntrance,true
7234,4018,stepFree,true
7235,4018,accessibleEntrance,true
7236,4019,elevator,true
7237,4019,guidanceFacility,true
7238,4019,accessibleToilet,true
7239,4019,accessibleParking,true
7240,4019,stepFree,true
7241,4019,ramp,true
7242,4019,accessibleEntrance,true
7243,4020,elevator,true
7244,4020,accessibleToilet,true
7245,4020,stepFree,true
7246,4020,accessibleEntrance,true
7247,4021,elevator,true
7248,4021,accessibleToilet,true
7249,4021,accessibleParking,true
7250,4021,stepFree,true
7251,4021,accessibleEntrance,true
7252,4022,accessibleEntrance,true
7253,4023,elevator,true
7254,4023,accessibleToilet,true
7255,4023,accessibleParking,true
7256,4023,stepFree,true
7257,4023,ramp,true
7258,4023,accessibleEntrance,true
7259,4024,ramp,true
7260,4024,accessibleEntrance,true
7261,4025,elevator,true
7262,4025,accessibleToilet,true
7263,4025,stepFree,true
7264,4025,accessibleEntrance,true
7265,4026,stepFree,true
7266,4026,ramp,true
7267,4027,elevator,true
7268,4027,accessibleToilet,true
7269,4027,accessibleParking,true
7270,4027,stepFree,true
7271,4027,ramp,true
7272,4027,accessibleEntrance,true
7273,4028,elevator,true
7274,4028,accessibleParking,true
7275,4028,stepFree,true
7276,4028,accessibleEntrance,true
7277,4029,elevator,true
7278,4029,stepFree,true
7279,4029,ramp,true
7280,4029,accessibleEntrance,true
7281,4030,elevator,true
7282,4030,guidanceFacility,true
7283,4030,stepFree,true
7284,4030,accessibleEntrance,true
7285,4031,stepFree,true
7286,4032,elevator,true
7287,4032,accessibleToilet,true
7288,4032,accessibleParking,true
7289,4032,stepFree,true
7290,4032,ramp,true
7291,4032,accessibleEntrance,true
7292,4033,elevator,true
7293,4033,accessibleToilet,true
7294,4033,accessibleParking,true
7295,4033,stepFree,true
7296,4033,ramp,true
7297,4033,accessibleEntrance,true
7298,4034,stepFree,true
7299,4035,elevator,true
7300,4035,stepFree,true
7301,4035,accessibleEntrance,true
7302,4036,elevator,true
7303,4036,accessibleToilet,true
7304,4036,accessibleParking,true
7305,4036,stepFree,true
7306,4036,ramp,true
7307,4036,accessibleEntrance,true
7308,4037,stepFree,true
7309,4038,elevator,true
7310,4038,stepFree,true
7311,4038,ramp,true
7312,4038,accessibleEntrance,true
7313,4039,stepFree,true
7314,4039,accessibleEntrance,true
7315,4040,elevator,true
7316,4040,accessibleEntrance,true
7317,4041,stepFree,true
7318,4042,ramp,true
7319,4042,accessibleEntrance,true
7320,4043,elevator,true
7321,4043,accessibleToilet,true
7322,4043,accessibleParking,true
7323,4043,stepFree,true
7324,4043,ramp,true
7325,4043,accessibleEntrance,true
7326,4044,stepFree,true
7327,4045,elevator,true
7328,4045,accessibleToilet,true
7329,4045,accessibleParking,true
7330,4045,stepFree,true
7331,4045,ramp,true
7332,4045,accessibleEntrance,true
7333,4046,accessibleEntrance,true
7334,4047,elevator,true
7335,4047,accessibleToilet,true
7336,4047,stepFree,true
7337,4047,accessibleEntrance,true
7338,4048,stepFree,true
7339,4048,ramp,true
7340,4048,accessibleEntrance,true
7341,4049,stepFree,true
7342,4050,elevator,true
7343,4050,accessibleToilet,true
7344,4050,stepFree,true
7345,4050,accessibleEntrance,true
7346,4051,stepFree,true
7347,4051,ramp,true
7348,4051,accessibleEntrance,true
7349,4052,stepFree,true
7350,4053,elevator,true
7351,4053,accessibleToilet,true
7352,4053,accessibleParking,true
7353,4053,stepFree,true
7354,4053,ramp,true
7355,4053,accessibleEntrance,true
7356,4054,stepFree,true
7357,4054,ramp,true
7358,4054,accessibleEntrance,true
7359,4055,stepFree,true
7360,4055,ramp,true
7361,4055,accessibleEntrance,true
7362,4056,stepFree,true
7363,4056,accessibleEntrance,true
7364,4057,stepFree,true
7365,4057,ramp,true
7366,4057,accessibleEntrance,true
7367,4058,stepFree,true
7368,4058,accessibleEntrance,true
7369,4059,accessibleRoom,true
7370,4059,stepFree,true
7371,4059,ramp,true
7372,4059,accessibleEntrance,true
7373,4060,elevator,true
7374,4060,accessibleParking,true
7375,4060,stepFree,true
7376,4060,ramp,true
7377,4060,accessibleEntrance,true
7378,4061,stepFree,true
7379,4061,accessibleEntrance,true
7380,4062,elevator,true
7381,4062,accessibleParking,true
7382,4062,stepFree,true
7383,4062,ramp,true
7384,4062,accessibleEntrance,true
7385,4063,elevator,true
7386,4063,accessibleParking,true
7387,4063,stepFree,true
7388,4063,ramp,true
7389,4063,accessibleEntrance,true
7390,4064,elevator,true
7391,4064,stepFree,true
7392,4064,accessibleEntrance,true
7393,4065,elevator,true
7394,4065,stepFree,true
7395,4065,ramp,true
7396,4065,accessibleEntrance,true
7397,4066,elevator,true
7398,4066,accessibleToilet,true
7399,4066,accessibleParking,true
7400,4066,stepFree,true
7401,4066,ramp,true
7402,4066,accessibleEntrance,true
7403,4067,elevator,true
7404,4067,accessibleParking,true
7405,4067,stepFree,true
7406,4067,ramp,true
7407,4067,accessibleEntrance,true
7408,4068,stepFree,true
7409,4068,ramp,true
7410,4068,accessibleEntrance,true
7411,4069,elevator,true
7412,4069,stepFree,true
7413,4069,ramp,true
7414,4069,accessibleEntrance,true
7415,4070,stepFree,true
7416,4070,ramp,true
7417,4070,accessibleEntrance,true
7418,4071,elevator,true
7419,4071,stepFree,true
7420,4071,ramp,true
7421,4071,accessibleEntrance,true
7422,4072,stepFree,true
7423,4072,accessibleEntrance,true
7424,4073,elevator,true
7425,4073,accessibleParking,true
7426,4073,stepFree,true
7427,4073,ramp,true
7428,4073,accessibleEntrance,true
7429,4074,ramp,true
7430,4074,accessibleEntrance,true
7431,4075,elevator,true
7432,4075,accessibleParking,true
7433,4075,stepFree,true
7434,4075,accessibleEntrance,true
7435,4076,elevator,true
7436,4076,accessibleToilet,true
7437,4076,accessibleParking,true
7438,4076,stepFree,true
7439,4076,ramp,true
7440,4076,accessibleEntrance,true
7441,4077,elevator,true
7442,4077,accessibleToilet,true
7443,4077,accessibleParking,true
7444,4077,stepFree,true
7445,4077,accessibleEntrance,true
7446,4078,elevator,true
7447,4078,accessibleToilet,true
7448,4078,accessibleParking,true
7449,4078,stepFree,true
7450,4078,ramp,true
7451,4078,accessibleEntrance,true
7452,4079,elevator,true
7453,4079,accessibleParking,true
7454,4079,stepFree,true
7455,4079,ramp,true
7456,4079,accessibleEntrance,true
7457,4080,stepFree,true
7458,4080,ramp,true
7459,4080,accessibleEntrance,true
7460,4081,elevator,true
7461,4081,accessibleParking,true
7462,4081,stepFree,true
7463,4081,ramp,true
7464,4081,accessibleEntrance,true
7465,4082,elevator,true
7466,4082,stepFree,true
7467,4082,accessibleEntrance,true
7468,4083,accessibleParking,true
7469,4083,stepFree,true
7470,4083,ramp,true
7471,4083,accessibleEntrance,true
7472,4084,elevator,true
7473,4084,accessibleParking,true
7474,4084,stepFree,true
7475,4084,ramp,true
7476,4084,accessibleEntrance,true
7477,4085,elevator,true
7478,4085,accessibleToilet,true
7479,4085,accessibleParking,true
7480,4085,stepFree,true
7481,4085,accessibleEntrance,true
7482,4086,elevator,true
7483,4086,stepFree,true
7484,4086,ramp,true
7485,4086,accessibleEntrance,true
7486,4087,accessibleParking,true
7487,4087,stepFree,true
7488,4087,ramp,true
7489,4087,accessibleEntrance,true
7490,4088,stepFree,true
7491,4088,ramp,true
7492,4088,accessibleEntrance,true
7493,4089,elevator,true
7494,4089,stepFree,true
7495,4089,ramp,true
7496,4089,accessibleEntrance,true
7497,4090,elevator,true
7498,4090,accessibleToilet,true
7499,4090,accessibleParking,true
7500,4090,stepFree,true
7501,4090,accessibleEntrance,true
7502,4091,elevator,true
7503,4091,accessibleParking,true
7504,4091,stepFree,true
7505,4091,accessibleEntrance,true
7506,4092,stepFree,true
7507,4092,ramp,true
7508,4092,accessibleEntrance,true
7509,4093,stepFree,true
7510,4093,ramp,true
7511,4093,accessibleEntrance,true
7512,4094,elevator,true
7513,4094,accessibleParking,true
7514,4094,stepFree,true
7515,4094,ramp,true
7516,4094,accessibleEntrance,true
7517,4095,stepFree,true
7518,4095,ramp,true
7519,4095,accessibleEntrance,true
7520,4096,stepFree,true
7521,4096,ramp,true
7522,4096,accessibleEntrance,true
7523,4097,stepFree,true
7524,4097,ramp,true
7525,4097,accessibleEntrance,true
7526,4098,stepFree,true
7527,4098,ramp,true
7528,4098,accessibleEntrance,true
7529,4099,elevator,true
7530,4099,stepFree,true
7531,4099,accessibleEntrance,true
7532,4100,ramp,true
7533,4100,accessibleEntrance,true
7534,4101,elevator,true
7535,4101,ramp,true
7536,4101,accessibleEntrance,true
7537,4102,elevator,true
7538,4102,stepFree,true
7539,4102,accessibleEntrance,true
7540,4103,stepFree,true
7541,4103,ramp,true
7542,4103,accessibleEntrance,true
7543,4104,stepFree,true
7544,4104,ramp,true
7545,4104,accessibleEntrance,true
7546,4105,stepFree,true
7547,4105,ramp,true
7548,4105,accessibleEntrance,true
7549,4106,elevator,true
7550,4106,stepFree,true
7551,4106,ramp,true
7552,4106,accessibleEntrance,true
7553,4107,stepFree,true
7554,4107,ramp,true
7555,4107,accessibleEntrance,true
7556,4108,stepFree,true
7557,4108,ramp,true
7558,4108,accessibleEntrance,true
7559,4109,elevator,true
7560,4109,accessibleParking,true
7561,4109,stepFree,true
7562,4109,ramp,true
7563,4109,accessibleEntrance,true
7564,4110,stepFree,true
7565,4110,ramp,true
7566,4110,accessibleEntrance,true
7567,4111,elevator,true
7568,4111,stepFree,true
7569,4111,ramp,true
7570,4111,accessibleEntrance,true
7571,4112,stepFree,true
7572,4112,ramp,true
7573,4112,accessibleEntrance,true
7574,4113,stepFree,true
7575,4113,accessibleEntrance,true
7576,4114,elevator,true
7577,4114,stepFree,true
7578,4114,ramp,true
7579,4114,accessibleEntrance,true
7580,4115,elevator,true
7581,4115,stepFree,true
7582,4115,ramp,true
7583,4115,accessibleEntrance,true
7584,4116,elevator,true
7585,4116,accessibleParking,true
7586,4116,stepFree,true
7587,4116,ramp,true
7588,4116,accessibleEntrance,true
7589,4117,elevator,true
7590,4117,accessibleParking,true
7591,4117,stepFree,true
7592,4117,ramp,true
7593,4117,accessibleEntrance,true
7594,4118,elevator,true
7595,4118,stepFree,true
7596,4118,ramp,true
7597,4118,accessibleEntrance,true
7598,4119,elevator,true
7599,4119,stepFree,true
7600,4119,ramp,true
7601,4119,accessibleEntrance,true
7602,4120,stepFree,true
7603,4120,ramp,true
7604,4120,accessibleEntrance,true
7605,4121,stepFree,true
7606,4121,ramp,true
7607,4121,accessibleEntrance,true
7608,4122,stepFree,true
7609,4122,ramp,true
7610,4122,accessibleEntrance,true
7611,4123,stepFree,true
7612,4123,ramp,true
7613,4123,accessibleEntrance,true
7614,4124,elevator,true
7615,4124,stepFree,true
7616,4125,elevator,true
7617,4125,stepFree,true
7618,4125,ramp,true
7619,4125,accessibleEntrance,true
7620,4126,elevator,true
7621,4126,accessibleParking,true
7622,4126,stepFree,true
7623,4126,ramp,true
7624,4126,accessibleEntrance,true
7625,4127,elevator,true
7626,4127,stepFree,true
7627,4127,ramp,true
7628,4127,accessibleEntrance,true
7629,4128,elevator,true
7630,4128,accessibleParking,true
7631,4128,stepFree,true
7632,4128,ramp,true
7633,4128,accessibleEntrance,true
7634,4129,elevator,true
7635,4129,stepFree,true
7636,4129,ramp,true
7637,4129,accessibleEntrance,true
7638,4130,stepFree,true
7639,4130,ramp,true
7640,4130,accessibleEntrance,true
7641,4131,elevator,true
7642,4131,accessibleParking,true
7643,4131,stepFree,true
7644,4131,ramp,true
7645,4131,accessibleEntrance,true
7646,4132,accessibleEntrance,true
7647,4133,ramp,true
7648,4133,accessibleEntrance,true
7649,4134,elevator,true
7650,4134,accessibleParking,true
7651,4134,stepFree,true
7652,4134,ramp,true
7653,4134,accessibleEntrance,true
7654,4135,elevator,true
7655,4135,stepFree,true
7656,4135,ramp,true
7657,4135,accessibleEntrance,true
7658,4136,elevator,true
7659,4136,accessibleToilet,true
7660,4136,stepFree,true
7661,4136,ramp,true
7662,4136,accessibleEntrance,true
7663,4137,stepFree,true
7664,4137,ramp,true
7665,4137,accessibleEntrance,true
7666,4138,elevator,true
7667,4138,accessibleParking,true
7668,4138,stepFree,true
7669,4138,accessibleEntrance,true
7670,4139,stepFree,true
7671,4139,ramp,true
7672,4139,accessibleEntrance,true
7673,4140,elevator,true
7674,4140,accessibleParking,true
7675,4140,stepFree,true
7676,4140,ramp,true
7677,4140,accessibleEntrance,true
7678,4141,elevator,true
7679,4141,accessibleParking,true
7680,4141,stepFree,true
7681,4141,ramp,true
7682,4141,accessibleEntrance,true
7683,4142,elevator,true
7684,4142,accessibleParking,true
7685,4142,stepFree,true
7686,4142,ramp,true
7687,4142,accessibleEntrance,true
7688,4143,elevator,true
7689,4143,accessibleParking,true
7690,4143,stepFree,true
7691,4143,ramp,true
7692,4143,accessibleEntrance,true
7693,4144,elevator,true
7694,4144,accessibleToilet,true
7695,4144,stepFree,true
7696,4144,accessibleEntrance,true
7697,4145,elevator,true
7698,4145,stepFree,true
7699,4145,ramp,true
7700,4145,accessibleEntrance,true
7701,4146,elevator,true
7702,4146,accessibleParking,true
7703,4146,stepFree,true
7704,4146,ramp,true
7705,4146,accessibleEntrance,true
7706,4147,elevator,true
7707,4147,accessibleParking,true
7708,4147,accessibleEntrance,true
7709,4148,stepFree,true
7710,4148,ramp,true
7711,4148,accessibleEntrance,true
7712,4149,stepFree,true
7713,4149,ramp,true
7714,4149,accessibleEntrance,true
7715,4150,elevator,true
7716,4150,stepFree,true
7717,4150,accessibleEntrance,true
7718,4151,stepFree,true
7719,4151,ramp,true
7720,4151,accessibleEntrance,true
7721,4152,stepFree,true
7722,4152,ramp,true
7723,4152,accessibleEntrance,true
7724,4153,stepFree,true
7725,4153,ramp,true
7726,4153,accessibleEntrance,true
7727,4154,stepFree,true
7728,4154,ramp,true
7729,4154,accessibleEntrance,true
7730,4155,elevator,true
7731,4155,stepFree,true
7732,4155,ramp,true
7733,4155,accessibleEntrance,true
7734,4156,stepFree,true
7735,4156,ramp,true
7736,4156,accessibleEntrance,true
7737,4157,stepFree,true
7738,4157,ramp,true
7739,4157,accessibleEntrance,true
7740,4158,stepFree,true
7741,4158,accessibleEntrance,true
7742,4159,stepFree,true
7743,4159,accessibleEntrance,true
7744,4160,elevator,true
7745,4160,accessibleToilet,true
7746,4160,accessibleParking,true
7747,4160,stepFree,true
7748,4160,ramp,true
7749,4160,accessibleEntrance,true
7750,4161,elevator,true
7751,4161,stepFree,true
7752,4161,accessibleEntrance,true
7753,4162,stepFree,true
7754,4162,ramp,true
7755,4162,accessibleEntrance,true
7756,4163,stepFree,true
7757,4163,ramp,true
7758,4163,accessibleEntrance,true
7759,4164,elevator,true
7760,4164,stepFree,true
7761,4164,ramp,true
7762,4164,accessibleEntrance,true
7763,4165,elevator,true
7764,4165,stepFree,true
7765,4165,ramp,true
7766,4165,accessibleEntrance,true
7767,4166,elevator,true
7768,4166,accessibleParking,true
7769,4166,stepFree,true
7770,4166,ramp,true
7771,4166,accessibleEntrance,true
7772,4167,elevator,true
7773,4167,accessibleToilet,true
7774,4167,accessibleParking,true
7775,4167,stepFree,true
7776,4167,ramp,true
7777,4167,accessibleEntrance,true
7778,4168,accessibleParking,true
7779,4168,stepFree,true
7780,4168,ramp,true
7781,4168,accessibleEntrance,true
7782,4169,stepFree,true
7783,4170,elevator,true
7784,4170,stepFree,true
7785,4170,ramp,true
7786,4170,accessibleEntrance,true
7787,4171,elevator,true
7788,4171,accessibleToilet,true
7789,4171,stepFree,true
7790,4171,ramp,true
7791,4171,accessibleEntrance,true
7792,4172,elevator,true
7793,4172,accessibleToilet,true
7794,4172,accessibleParking,true
7795,4172,stepFree,true
7796,4172,ramp,true
7797,4172,accessibleEntrance,true
7798,4173,accessibleEntrance,true
7799,4174,elevator,true
7800,4174,accessibleParking,true
7801,4174,stepFree,true
7802,4174,ramp,true
7803,4174,accessibleEntrance,true
7804,4175,elevator,true
7805,4175,accessibleParking,true
7806,4175,stepFree,true
7807,4175,accessibleEntrance,true
7808,4176,elevator,true
7809,4176,accessibleParking,true
7810,4176,stepFree,true
7811,4176,accessibleEntrance,true
7812,4177,elevator,true
7813,4177,accessibleEntrance,true
7814,4177,ramp,true
7815,4177,stepFree,true
7816,4177,accessibleParking,true
7817,4177,accessibleToilet,true
7818,4178,elevator,true
7819,4178,stepFree,true
7820,4178,ramp,true
7821,4178,accessibleEntrance,true
7822,4179,elevator,true
7823,4179,accessibleToilet,true
7824,4179,accessibleParking,true
7825,4179,stepFree,true
7826,4179,ramp,true
7827,4179,accessibleEntrance,true
7828,4180,elevator,true
7829,4180,stepFree,true
7830,4180,ramp,true
7831,4181,elevator,true
7832,4181,stepFree,true
7833,4181,ramp,true
7834,4181,accessibleEntrance,true
7835,4182,elevator,true
7836,4182,stepFree,true
7837,4182,ramp,true
7838,4182,accessibleEntrance,true
7839,4183,stepFree,true
7840,4183,ramp,true
7841,4183,accessibleEntrance,true
7842,4184,ramp,true
7843,4184,accessibleEntrance,true
7844,4185,stepFree,true
7845,4186,accessibleParking,true
7846,4186,stepFree,true
7847,4186,ramp,true
7848,4187,stepFree,true
7849,4187,ramp,true
7850,4187,accessibleEntrance,true
7851,4188,elevator,true
7852,4188,guidanceFacility,true
7853,4188,accessibleToilet,true
7854,4188,stepFree,true
7855,4188,ramp,true
7856,4188,accessibleEntrance,true
7857,4189,accessibleEntrance,true
7858,4190,ramp,true
7859,4190,accessibleEntrance,true
7860,4191,accessibleToilet,true
7861,4191,accessibleEntrance,true
7862,4192,elevator,true
7863,4192,guidanceFacility,true
7864,4192,accessibleToilet,true
7865,4192,accessibleParking,true
7866,4192,stepFree,true
7867,4192,ramp,true
7868,4192,accessibleEntrance,true
7869,4193,stepFree,true
7870,4193,ramp,true
7871,4193,accessibleEntrance,true
7872,4194,stepFree,true
7873,4194,ramp,true
7874,4194,accessibleEntrance,true
7875,4195,stepFree,true
7876,4195,ramp,true
7877,4195,accessibleEntrance,true
7878,4196,stepFree,true
7879,4196,ramp,true
7880,4196,accessibleEntrance,true
7881,4197,elevator,true
7882,4197,stepFree,true
7883,4197,accessibleEntrance,true
7884,4198,stepFree,true
7885,4198,ramp,true
7886,4198,accessibleEntrance,true
7887,4199,elevator,true
7888,4199,accessibleToilet,true
7889,4199,accessibleParking,true
7890,4199,stepFree,true
7891,4199,ramp,true
7892,4199,accessibleEntrance,true
7893,4200,elevator,true
7894,4200,accessibleToilet,true
7895,4200,accessibleEntrance,true
7896,4201,stepFree,true
7897,4201,accessibleEntrance,true
7898,4202,accessibleToilet,true
7899,4202,accessibleParking,true
7900,4202,stepFree,true
7901,4202,ramp,true
7902,4202,accessibleEntrance,true
7903,4203,stepFree,true
7904,4203,ramp,true
7905,4204,stepFree,true
7906,4204,ramp,true
7907,4204,accessibleEntrance,true
7908,4205,stepFree,true
7909,4205,ramp,true
7910,4205,accessibleEntrance,true
7911,4206,accessibleParking,true
7912,4206,stepFree,true
7913,4207,stepFree,true
7914,4207,ramp,true
7915,4207,accessibleEntrance,true
7916,4208,elevator,true
7917,4208,accessibleParking,true
7918,4208,stepFree,true
7919,4208,ramp,true
7920,4208,accessibleEntrance,true
7921,4209,elevator,true
7922,4209,stepFree,true
7923,4209,accessibleEntrance,true
7924,4210,stepFree,true
7925,4210,accessibleEntrance,true
7926,4211,elevator,true
7927,4211,accessibleParking,true
7928,4211,stepFree,true
7929,4211,ramp,true
7930,4211,accessibleEntrance,true
7931,4212,stepFree,true
7932,4212,ramp,true
7933,4212,accessibleEntrance,true
7934,4213,stepFree,true
7935,4213,ramp,true
